Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
13443,1.00,140.00,1.20,13.73
13454,1.00,160.00,1.23,13.73
13463,1.00,140.00,1.23,13.73
13472,1.00,160.00,1.24,13.73
13482,1.00,140.00,1.24,13.73
13493,1.00,140.00,1.25,13.73
13503,1.00,140.00,1.22,13.73
13513,1.00,140.00,1.23,13.74
13526,1.00,140.00,1.21,13.73
13538,1.00,160.00,1.23,13.73
13547,1.00,160.00,1.23,13.73
13558,1.00,160.00,1.22,13.73
13568,1.00,160.00,1.25,13.72
13577,1.00,140.00,1.24,13.73
13588,1.00,140.00,1.24,13.73
13598,1.00,140.00,1.21,13.74
13610,1.00,160.00,1.24,13.73
13620,1.00,140.00,1.22,13.73
13629,1.00,160.00,1.24,13.73
13639,1.00,160.00,1.23,13.73
13653,1.00,160.00,1.24,13.73
13662,1.00,140.00,1.25,13.73
13672,1.00,160.00,1.25,13.72
13682,1.00,140.00,1.25,13.73
13692,1.00,160.00,1.24,13.73
13702,1.00,140.00,1.22,13.73
13716,1.00,160.00,1.22,13.73
13726,1.00,160.00,1.18,13.75
13735,1.00,140.00,1.15,13.74
13745,1.00,160.00,1.16,13.73
13756,1.00,140.00,1.16,13.73
13765,1.00,140.00,1.20,13.73
13775,1.00,120.00,1.20,13.73
13785,1.00,140.00,1.22,13.73
13797,1.00,120.00,1.23,13.73
13807,1.00,120.00,1.27,13.72
13819,1.00,120.00,1.27,13.73
13829,1.00,120.00,1.28,13.72
13838,1.00,120.00,1.29,13.73
13848,1.00,120.00,1.29,13.72
13859,1.00,120.00,1.30,13.73
13868,1.00,120.00,1.29,13.73
13878,1.00,120.00,1.30,13.72
13888,1.00,100.00,1.30,13.73
13897,1.00,100.00,1.32,13.71
13907,1.00,120.00,1.33,13.73
13921,1.00,120.00,1.30,13.72
13931,1.00,120.00,1.30,13.72
13941,1.00,120.00,1.29,13.72
13950,1.00,120.00,1.29,13.72
13960,1.00,100.00,1.32,13.73
13970,1.00,100.00,1.29,13.72
13980,1.00,100.00,1.29,13.73
13991,1.00,100.00,1.29,13.72
14001,1.00,100.00,1.29,13.72
14010,1.00,100.00,1.31,13.72
14026,1.00,120.00,1.30,13.72
14039,1.00,120.00,1.29,13.73
14057,1.00,120.00,1.30,13.73
14068,1.00,120.00,1.34,13.71
14077,1.00,120.00,1.35,13.72
14087,1.00,140.00,1.38,13.70
14096,1.00,160.00,1.33,13.73
14107,1.00,140.00,1.32,13.73
14116,1.00,140.00,1.29,13.73
14128,1.00,140.00,1.30,13.72
14137,1.00,140.00,1.28,13.73
14147,1.00,120.00,1.27,13.73
14167,1.00,140.00,1.31,13.72
14178,1.00,160.00,1.27,13.73
14187,1.00,140.00,1.29,13.73
14197,1.00,140.00,1.31,13.70
14206,1.00,140.00,1.38,13.70
14216,1.00,160.00,1.38,13.71
14226,1.00,140.00,1.34,13.73
14236,1.00,140.00,1.31,13.73
14245,1.00,160.00,1.32,13.72
14256,1.00,140.00,1.30,13.73
14265,1.00,120.00,1.30,13.72
14276,1.00,140.00,1.32,13.71
14284,1.00,140.00,1.32,13.73
14294,1.00,140.00,1.29,13.73
14304,1.00,140.00,1.31,13.72
14313,1.00,140.00,1.31,13.72
14323,1.00,140.00,1.33,13.71
14334,1.00,120.00,1.33,13.72
14343,1.00,140.00,1.38,13.70
14353,1.00,120.00,1.40,13.71
14362,1.00,140.00,1.43,13.70
14372,1.00,140.00,1.41,13.71
14381,1.00,160.00,1.41,13.72
14391,1.00,160.00,1.38,13.72
14401,1.00,160.00,1.35,13.73
14412,1.00,140.00,1.33,13.72
14421,1.00,160.00,1.30,13.73
14432,1.00,140.00,1.28,13.73
14441,1.00,140.00,1.27,13.73
14451,1.00,140.00,1.26,13.73
14461,1.00,160.00,1.25,13.73
14471,1.00,160.00,1.27,13.72
14481,1.00,160.00,1.28,13.73
14491,1.00,140.00,1.29,13.72
14501,1.00,160.00,1.29,13.72
14511,1.00,140.00,1.31,13.72
14521,1.00,120.00,1.29,13.73
14532,1.00,140.00,1.29,13.72
14542,1.00,140.00,1.28,13.73
14552,1.00,140.00,1.30,13.72
14562,1.00,140.00,1.29,13.73
14573,1.00,160.00,1.29,13.72
14583,1.00,160.00,1.29,13.72
14594,1.00,160.00,1.29,13.73
14604,1.00,140.00,1.29,13.72
14613,1.00,160.00,1.28,13.72
14624,1.00,160.00,1.28,13.72
14633,1.00,140.00,1.27,13.73
14644,1.00,160.00,1.27,13.72
14652,1.00,160.00,1.27,13.72
14666,1.00,160.00,1.29,13.72
14676,1.00,160.00,1.27,13.72
14685,1.00,140.00,1.27,13.73
14695,1.00,160.00,1.28,13.72
14705,1.00,140.00,1.28,13.73
14714,1.00,160.00,1.26,13.72
14724,1.00,160.00,1.25,13.73
14734,1.00,140.00,1.25,13.72
14744,1.00,160.00,1.23,13.73
14753,1.00,160.00,1.25,13.72
14763,1.00,160.00,1.25,13.72
14773,1.00,160.00,1.26,13.73
14784,1.00,160.00,1.25,13.72
14794,1.00,160.00,1.25,13.73
14803,1.00,140.00,1.24,13.73
14813,1.00,140.00,1.25,13.73
14823,1.00,140.00,1.24,13.73
14836,1.00,160.00,1.24,13.73
14846,1.00,140.00,1.25,13.72
14858,1.00,160.00,1.26,13.73
14868,1.00,140.00,1.27,13.72
14878,1.00,120.00,1.27,13.72
14888,1.00,140.00,1.27,13.72
14898,1.00,140.00,1.28,13.72
14907,1.00,120.00,1.25,13.73
14917,1.00,140.00,1.28,13.72
14927,1.00,140.00,1.25,13.73
14937,1.00,120.00,1.27,13.71
14947,1.00,140.00,1.25,13.73
14957,1.00,140.00,1.25,13.72
14966,1.00,120.00,1.25,13.72
14976,1.00,140.00,1.29,13.71
14987,1.00,140.00,1.28,13.73
14996,1.00,120.00,1.27,13.72
15006,1.00,140.00,1.26,13.73
15017,1.00,140.00,1.25,13.72
15027,1.00,120.00,1.26,13.73
15036,1.00,140.00,1.26,13.72
15050,1.00,140.00,1.26,13.71
15060,1.00,120.00,1.26,13.72
15070,1.00,140.00,1.29,13.72
15081,1.00,140.00,1.28,13.72
15092,1.00,120.00,1.28,13.72
15103,1.00,140.00,1.29,13.71
15111,1.00,140.00,1.27,13.73
15121,1.00,120.00,1.27,13.72
15131,1.00,120.00,1.26,13.73
15142,1.00,140.00,1.27,13.71
15151,1.00,120.00,1.28,13.73
15163,1.00,120.00,1.26,13.72
Start Going Up
19455,1.00,0.00,0.20,13.85
19465,1.00,0.00,0.21,13.85
19474,1.00,0.00,0.22,13.84
19485,1.00,0.00,0.23,13.84
19493,1.00,0.00,0.24,13.84
19503,1.00,0.00,0.26,13.84
19513,1.00,0.00,0.28,13.84
19524,1.00,0.00,0.30,13.84
19533,1.00,0.00,0.33,13.83
19545,1.00,20.00,0.34,13.83
19557,1.00,20.00,0.37,13.83
19568,1.00,40.00,0.38,13.83
19578,1.00,40.00,0.38,13.83
19588,1.00,40.00,0.39,13.83
19598,1.00,40.00,0.42,13.83
19608,1.00,40.00,0.42,13.83
19617,1.00,40.00,0.45,13.82
19627,1.00,60.00,0.48,13.81
19637,1.00,60.00,0.52,13.81
19647,1.00,80.00,0.54,13.81
19656,1.00,120.00,0.55,13.81
19666,1.00,120.00,0.56,13.80
19676,1.00,120.00,0.57,13.81
19687,1.00,120.00,0.62,13.80
19696,1.00,120.00,0.63,13.80
19706,1.00,100.00,0.65,13.80
19715,1.00,100.00,0.71,13.78
19725,1.00,100.00,0.75,13.78
19735,1.00,100.00,0.77,13.78
19746,1.00,100.00,0.84,13.77
19756,1.00,100.00,0.86,13.77
19766,1.00,100.00,0.89,13.77
19776,1.00,100.00,0.90,13.77
19786,1.00,100.00,0.96,13.76
19796,1.00,100.00,1.00,13.75
19805,1.00,120.00,1.05,13.75
19815,1.00,120.00,1.09,13.75
19825,1.00,140.00,1.11,13.74
19834,1.00,140.00,1.16,13.73
19844,1.00,140.00,1.17,13.74
19853,1.00,140.00,1.23,13.73
19863,1.00,120.00,1.27,13.72
19873,1.00,120.00,1.31,13.72
19883,1.00,100.00,1.33,13.72
19893,1.00,120.00,1.40,13.71
19903,1.00,120.00,1.42,13.72
19912,1.00,140.00,1.45,13.70
19922,1.00,140.00,1.52,13.70
19931,1.00,160.00,1.56,13.69
19942,1.00,160.00,1.60,13.69
19951,1.00,160.00,1.62,13.69
19963,1.00,160.00,1.64,13.69
19973,1.00,180.00,1.61,13.70
19982,1.00,180.00,1.61,13.69
19992,1.00,180.00,1.64,13.69
20002,1.00,220.00,1.65,13.69
20011,1.00,220.00,1.65,13.69
20021,1.00,240.00,1.67,13.68
20032,1.00,260.00,1.67,13.69
20044,1.00,260.00,1.67,13.68
20054,1.00,260.00,1.67,13.68
20066,1.00,260.00,1.67,13.68
20076,1.00,260.00,1.66,13.69
20085,1.00,280.00,1.64,13.68
20095,1.00,280.00,1.64,13.69
20105,1.00,300.00,1.62,13.70
20116,1.00,300.00,1.55,13.71
20125,1.00,300.00,1.54,13.71
20136,1.00,300.00,1.51,13.71
20145,1.00,280.00,1.51,13.71
20156,1.00,280.00,1.48,13.71
20166,1.00,280.00,1.47,13.71
20175,1.00,280.00,1.45,13.71
20185,1.00,280.00,1.45,13.71
20195,1.00,300.00,1.44,13.71
20206,1.00,280.00,1.46,13.70
20215,1.00,280.00,1.47,13.70
20224,1.00,260.00,1.49,13.70
20235,1.00,260.00,1.54,13.69
20247,1.00,260.00,1.57,13.69
20259,1.00,280.00,1.58,13.68
20270,1.00,260.00,1.61,13.68
20285,1.00,280.00,1.66,13.68
20294,1.00,300.00,1.65,13.68
20304,1.00,300.00,1.61,13.70
20314,1.00,300.00,1.56,13.70
20324,1.00,300.00,1.54,13.70
20334,1.00,300.00,1.51,13.70
20347,1.00,300.00,1.50,13.70
20357,1.00,280.00,1.49,13.70
20372,1.00,320.00,1.48,13.70
20381,1.00,320.00,1.48,13.70
20392,1.00,320.00,1.50,13.70
20402,1.00,320.00,1.52,13.70
20412,1.00,320.00,1.53,13.70
20421,1.00,300.00,1.51,13.71
20431,1.00,300.00,1.49,13.71
20443,1.00,300.00,1.48,13.70
20452,1.00,300.00,1.47,13.70
20462,1.00,320.00,1.47,13.70
20472,1.00,320.00,1.46,13.70
20482,1.00,340.00,1.48,13.70
20491,1.00,340.00,1.47,13.72
20501,1.00,340.00,1.42,13.72
20511,1.00,320.00,1.38,13.72
20520,1.00,320.00,1.38,13.72
20530,1.00,280.00,1.37,13.71
20540,1.00,280.00,1.37,13.71
20551,1.00,280.00,1.40,13.70
20559,1.00,280.00,1.42,13.70
20571,1.00,280.00,1.42,13.70
20584,1.00,300.00,1.44,13.70
20593,1.00,300.00,1.41,13.71
20603,1.00,300.00,1.39,13.71
20613,1.00,300.00,1.38,13.72
20623,1.00,280.00,1.38,13.72
20633,1.00,260.00,1.37,13.71
20643,1.00,260.00,1.42,13.70
20653,1.00,260.00,1.44,13.70
20663,1.00,260.00,1.48,13.70
20673,1.00,260.00,1.49,13.70
20682,1.00,280.00,1.51,13.69
20692,1.00,260.00,1.51,13.69
20701,1.00,260.00,1.53,13.69
20711,1.00,240.00,1.53,13.70
20721,1.00,260.00,1.51,13.70
20730,1.00,240.00,1.51,13.70
20740,1.00,260.00,1.50,13.70
20752,1.00,240.00,1.52,13.70
20761,1.00,260.00,1.53,13.69
20771,1.00,260.00,1.54,13.69
20781,1.00,260.00,1.53,13.70
20792,1.00,260.00,1.53,13.70
20803,1.00,260.00,1.51,13.70
20813,1.00,260.00,1.51,13.69
20823,1.00,260.00,1.50,13.70
20833,1.00,260.00,1.49,13.70
20843,1.00,260.00,1.48,13.70
20852,1.00,280.00,1.49,13.69
20863,1.00,260.00,1.51,13.70
20871,1.00,260.00,1.51,13.69
20881,1.00,280.00,1.52,13.70
20891,1.00,280.00,1.53,13.69
20902,1.00,280.00,1.51,13.70
20911,1.00,280.00,1.51,13.69
20921,1.00,280.00,1.50,13.70
20932,1.00,280.00,1.49,13.70
20940,1.00,280.00,1.47,13.70
20951,1.00,280.00,1.48,13.70
20961,1.00,300.00,1.48,13.69
20971,1.00,300.00,1.51,13.69
20981,1.00,300.00,1.51,13.69
20991,1.00,300.00,1.50,13.69
21001,1.00,280.00,1.53,13.69
21011,1.00,280.00,1.53,13.69
21021,1.00,280.00,1.52,13.69
21031,1.00,260.00,1.51,13.70
21043,1.00,260.00,1.51,13.70
21059,1.00,280.00,1.51,13.69
21068,1.00,280.00,1.51,13.70
21077,1.00,320.00,1.51,13.70
21088,1.00,300.00,1.51,13.69
21102,1.00,320.00,1.50,13.70
21112,1.00,300.00,1.49,13.69
21121,1.00,300.00,1.48,13.70
21131,1.00,280.00,1.47,13.70
21141,1.00,320.00,1.46,13.70
21151,1.00,300.00,1.44,13.71
21161,1.00,320.00,1.44,13.70
21170,1.00,320.00,1.43,13.70
21180,1.00,320.00,1.42,13.72
21191,1.00,300.00,1.40,13.70
21201,1.00,300.00,1.43,13.70
21211,1.00,300.00,1.43,13.70
21220,1.00,300.00,1.42,13.71
21231,1.00,300.00,1.38,13.70
21241,1.00,300.00,1.36,13.71
21253,1.00,300.00,1.35,13.70
21263,1.00,300.00,1.34,13.71
21273,1.00,300.00,1.34,13.70
21283,1.00,280.00,1.33,13.71
21294,1.00,280.00,1.33,13.71
21304,1.00,260.00,1.35,13.71
21316,1.00,260.00,1.40,13.70
21325,1.00,260.00,1.45,13.70
21335,1.00,260.00,1.47,13.69
21345,1.00,280.00,1.51,13.69
21356,1.00,260.00,1.52,13.69
21366,1.00,260.00,1.54,13.69
21376,1.00,280.00,1.53,13.69
21386,1.00,260.00,1.52,13.69
21396,1.00,260.00,1.51,13.68
21406,1.00,280.00,1.51,13.69
21416,1.00,260.00,1.50,13.70
21425,1.00,260.00,1.49,13.69
21436,1.00,280.00,1.48,13.69
21447,1.00,280.00,1.48,13.69
21457,1.00,260.00,1.47,13.69
21467,1.00,280.00,1.49,13.68
21479,1.00,280.00,1.49,13.69
21489,1.00,260.00,1.51,13.69
21499,1.00,260.00,1.51,13.69
21508,1.00,260.00,1.52,13.69
21517,1.00,240.00,1.54,13.69
21526,1.00,240.00,1.53,13.69
21537,1.00,240.00,1.53,13.69
21549,1.00,240.00,1.54,13.68
21561,1.00,240.00,1.55,13.69
21578,1.00,260.00,1.56,13.69
21591,1.00,260.00,1.55,13.69
21602,1.00,240.00,1.55,13.69
21611,1.00,260.00,1.55,13.69
21620,1.00,260.00,1.55,13.69
21631,1.00,260.00,1.55,13.69
21641,1.00,260.00,1.54,13.69
21651,1.00,280.00,1.54,13.69
21660,1.00,260.00,1.54,13.69
21670,1.00,260.00,1.55,13.69
21679,1.00,280.00,1.55,13.69
21689,1.00,280.00,1.55,13.69
21699,1.00,280.00,1.53,13.69
21708,1.00,300.00,1.52,13.70
21717,1.00,300.00,1.52,13.69
21728,1.00,280.00,1.52,13.70
21738,1.00,280.00,1.51,13.70
21748,1.00,280.00,1.51,13.70
21758,1.00,280.00,1.50,13.69
21768,1.00,300.00,1.49,13.70
21778,1.00,320.00,1.50,13.69
21788,1.00,320.00,1.48,13.69
21797,1.00,320.00,1.48,13.70
21806,1.00,320.00,1.47,13.70
21816,1.00,300.00,1.45,13.70
21826,1.00,300.00,1.42,13.70
21839,1.00,300.00,1.42,13.70
21849,1.00,300.00,1.42,13.69
21859,1.00,320.00,1.42,13.69
21869,1.00,320.00,1.42,13.70
21878,1.00,320.00,1.42,13.70
21889,1.00,320.00,1.42,13.70
21899,1.00,320.00,1.42,13.70
21908,1.00,300.00,1.40,13.71
21918,1.00,300.00,1.39,13.70
21928,1.00,300.00,1.42,13.70
21938,1.00,300.00,1.39,13.71
21949,1.00,300.00,1.36,13.71
21957,1.00,300.00,1.34,13.71
21967,1.00,300.00,1.33,13.71
21978,1.00,300.00,1.33,13.70
21988,1.00,280.00,1.36,13.71
21998,1.00,280.00,1.36,13.70
22007,1.00,260.00,1.39,13.70
22017,1.00,240.00,1.43,13.68
22027,1.00,240.00,1.48,13.67
22037,1.00,260.00,1.51,13.68
22049,1.00,240.00,1.51,13.68
22057,1.00,260.00,1.54,13.68
22066,1.00,260.00,1.55,13.69
22076,1.00,260.00,1.55,13.69
22086,1.00,240.00,1.55,13.69
22100,1.00,260.00,1.55,13.69
22111,1.00,260.00,1.54,13.69
22121,1.00,260.00,1.53,13.69
22131,1.00,260.00,1.54,13.69
22140,1.00,280.00,1.54,13.68
22150,1.00,280.00,1.54,13.69
22160,1.00,280.00,1.54,13.68
22170,1.00,280.00,1.54,13.69
22179,1.00,280.00,1.54,13.69
22190,1.00,280.00,1.53,13.69
22199,1.00,280.00,1.51,13.69
22210,1.00,280.00,1.51,13.70
22220,1.00,300.00,1.51,13.69
22231,1.00,300.00,1.50,13.70
22241,1.00,280.00,1.49,13.69
22251,1.00,280.00,1.48,13.70
22263,1.00,300.00,1.49,13.68
22273,1.00,300.00,1.47,13.69
22282,1.00,300.00,1.48,13.69
22297,1.00,320.00,1.49,13.68
22307,1.00,300.00,1.50,13.68
22317,1.00,280.00,1.51,13.68
22327,1.00,280.00,1.50,13.69
22336,1.00,280.00,1.49,13.69
22349,1.00,280.00,1.50,13.69
22360,1.00,300.00,1.50,13.70
22372,1.00,320.00,1.47,13.70
22381,1.00,320.00,1.43,13.70
22391,1.00,320.00,1.41,13.70
22402,1.00,300.00,1.39,13.70
22411,1.00,280.00,1.38,13.70
22420,1.00,280.00,1.37,13.70
22430,1.00,280.00,1.37,13.70
22440,1.00,280.00,1.37,13.70
22450,1.00,300.00,1.38,13.70
22460,1.00,280.00,1.38,13.70
22470,1.00,280.00,1.38,13.70
22480,1.00,260.00,1.38,13.69
22490,1.00,260.00,1.44,13.69
22500,1.00,260.00,1.47,13.69
22510,1.00,260.00,1.47,13.70
22520,1.00,260.00,1.48,13.69
22530,1.00,280.00,1.48,13.69
22540,1.00,280.00,1.47,13.69
22550,1.00,260.00,1.48,13.69
22560,1.00,280.00,1.48,13.70
22571,1.00,280.00,1.48,13.69
22580,1.00,280.00,1.48,13.69
22590,1.00,280.00,1.48,13.70
22601,1.00,300.00,1.45,13.70
22613,1.00,300.00,1.40,13.70
22624,1.00,300.00,1.38,13.70
22633,1.00,300.00,1.37,13.70
22643,1.00,300.00,1.35,13.70
22652,1.00,280.00,1.35,13.70
22663,1.00,280.00,1.35,13.71
22672,1.00,280.00,1.35,13.70
22682,1.00,260.00,1.38,13.70
22692,1.00,260.00,1.42,13.69
22702,1.00,280.00,1.48,13.68
22712,1.00,260.00,1.51,13.68
22723,1.00,260.00,1.53,13.68
22732,1.00,260.00,1.53,13.68
22742,1.00,260.00,1.54,13.67
22751,1.00,260.00,1.52,13.68
22761,1.00,260.00,1.52,13.68
22773,1.00,260.00,1.51,13.68
22782,1.00,280.00,1.51,13.68
22793,1.00,280.00,1.50,13.68
22802,1.00,280.00,1.51,13.68
22811,1.00,280.00,1.51,13.68
22821,1.00,280.00,1.51,13.68
22831,1.00,280.00,1.51,13.68
22842,1.00,280.00,1.51,13.68
22851,1.00,280.00,1.51,13.68
22860,1.00,280.00,1.51,13.68
22870,1.00,280.00,1.51,13.68
22881,1.00,280.00,1.51,13.69
22890,1.00,280.00,1.51,13.69
22900,1.00,280.00,1.50,13.69
22910,1.00,300.00,1.49,13.69
22920,1.00,300.00,1.51,13.69
22930,1.00,300.00,1.51,13.68
22941,1.00,300.00,1.53,13.69
22954,1.00,300.00,1.55,13.68
22965,1.00,280.00,1.51,13.70
22975,1.00,280.00,1.53,13.68
22985,1.00,260.00,1.55,13.67
22995,1.00,260.00,1.56,13.68
23004,1.00,280.00,1.57,13.67
23014,1.00,260.00,1.58,13.68
23024,1.00,260.00,1.58,13.67
23034,1.00,260.00,1.57,13.68
23046,1.00,260.00,1.57,13.67
23054,1.00,260.00,1.55,13.67
23064,1.00,260.00,1.56,13.67
23074,1.00,280.00,1.55,13.67
23084,1.00,280.00,1.55,13.68
23093,1.00,300.00,1.54,13.68
23104,1.00,300.00,1.52,13.68
23114,1.00,300.00,1.51,13.69
23126,1.00,300.00,1.50,13.69
23137,1.00,300.00,1.49,13.68
23146,1.00,300.00,1.48,13.69
23157,1.00,300.00,1.48,13.69
23167,1.00,300.00,1.47,13.69
23177,1.00,300.00,1.42,13.70
23186,1.00,300.00,1.38,13.70
23195,1.00,300.00,1.37,13.70
23206,1.00,300.00,1.36,13.70
23215,1.00,280.00,1.34,13.70
23226,1.00,280.00,1.34,13.70
23235,1.00,280.00,1.34,13.70
23245,1.00,280.00,1.34,13.70
23257,1.00,260.00,1.33,13.70
23266,1.00,280.00,1.38,13.69
23276,1.00,280.00,1.42,13.67
23285,1.00,280.00,1.45,13.68
23295,1.00,260.00,1.47,13.68
23305,1.00,280.00,1.48,13.68
23314,1.00,280.00,1.49,13.68
23324,1.00,280.00,1.49,13.69
23334,1.00,280.00,1.49,13.68
23345,1.00,300.00,1.48,13.68
23355,1.00,300.00,1.42,13.69
23365,1.00,300.00,1.39,13.70
23375,1.00,300.00,1.38,13.69
23389,1.00,280.00,1.36,13.70
23397,1.00,280.00,1.36,13.69
23407,1.00,260.00,1.37,13.70
23417,1.00,260.00,1.41,13.68
23426,1.00,260.00,1.46,13.69
23436,1.00,260.00,1.49,13.68
23446,1.00,260.00,1.54,13.68
23456,1.00,260.00,1.55,13.67
23465,1.00,260.00,1.56,13.66
23475,1.00,240.00,1.56,13.67
23486,1.00,260.00,1.56,13.67
23495,1.00,240.00,1.54,13.68
23505,1.00,260.00,1.53,13.67
23515,1.00,260.00,1.53,13.68
23524,1.00,260.00,1.53,13.68
23534,1.00,260.00,1.53,13.68
23544,1.00,260.00,1.53,13.67
23554,1.00,260.00,1.53,13.68
23564,1.00,260.00,1.51,13.68
23573,1.00,260.00,1.51,13.68
23584,1.00,280.00,1.52,13.67
23594,1.00,280.00,1.51,13.68
23604,1.00,280.00,1.51,13.68
23614,1.00,280.00,1.51,13.67
23624,1.00,280.00,1.52,13.67
23634,1.00,280.00,1.52,13.67
23644,1.00,280.00,1.54,13.67
23654,1.00,280.00,1.54,13.67
23669,1.00,300.00,1.55,13.67
23679,1.00,300.00,1.54,13.67
23689,1.00,300.00,1.55,13.67
23699,1.00,280.00,1.52,13.67
23709,1.00,280.00,1.52,13.67
23718,1.00,280.00,1.51,13.68
23729,1.00,280.00,1.51,13.68
23740,1.00,280.00,1.50,13.68
23754,1.00,300.00,1.50,13.68
23764,1.00,320.00,1.50,13.68
23774,1.00,320.00,1.51,13.67
23785,1.00,320.00,1.51,13.67
23795,1.00,320.00,1.51,13.67
23806,1.00,300.00,1.47,13.69
23816,1.00,300.00,1.49,13.67
23826,1.00,300.00,1.47,13.68
23836,1.00,300.00,1.43,13.70
23846,1.00,300.00,1.39,13.70
23855,1.00,300.00,1.37,13.70
23864,1.00,300.00,1.36,13.70
23875,1.00,300.00,1.36,13.70
23884,1.00,280.00,1.37,13.70
23894,1.00,280.00,1.38,13.69
23905,1.00,260.00,1.38,13.69
23916,1.00,260.00,1.45,13.67
23924,1.00,260.00,1.47,13.68
23934,1.00,280.00,1.50,13.67
23943,1.00,260.00,1.51,13.67
23953,1.00,260.00,1.53,13.66
23964,1.00,280.00,1.52,13.67
23973,1.00,260.00,1.53,13.67
23983,1.00,260.00,1.52,13.68
23992,1.00,260.00,1.51,13.68
24002,1.00,280.00,1.51,13.68
24012,1.00,260.00,1.51,13.67
24021,1.00,280.00,1.51,13.67
24032,1.00,280.00,1.51,13.67
24041,1.00,280.00,1.51,13.68
24051,1.00,280.00,1.51,13.67
24060,1.00,300.00,1.51,13.68
Start Going Up
28391,1.00,0.00,0.24,13.83
28402,1.00,0.00,0.25,13.82
28412,1.00,0.00,0.27,13.82
28423,1.00,0.00,0.29,13.82
28436,1.00,0.00,0.31,13.82
28449,1.00,20.00,0.35,13.80
28459,1.00,20.00,0.39,13.80
28470,1.00,40.00,0.43,13.80
28483,1.00,80.00,0.50,13.79
28492,1.00,100.00,0.55,13.79
28501,1.00,100.00,0.59,13.78
28512,1.00,140.00,0.64,13.77
28522,1.00,160.00,0.69,13.77
28534,1.00,160.00,0.75,13.77
28543,1.00,200.00,0.81,13.75
28553,1.00,200.00,0.90,13.74
28564,1.00,200.00,0.97,13.73
28576,1.00,200.00,1.07,13.72
28586,1.00,200.00,1.13,13.72
28597,1.00,200.00,1.20,13.71
28606,1.00,200.00,1.29,13.70
28616,1.00,220.00,1.37,13.70
28625,1.00,220.00,1.42,13.68
28636,1.00,240.00,1.51,13.66
28646,1.00,240.00,1.62,13.66
28655,1.00,240.00,1.70,13.65
28665,1.00,240.00,1.81,13.64
28675,1.00,260.00,1.88,13.63
28685,1.00,260.00,1.92,13.64
28695,1.00,280.00,2.00,13.62
28705,1.00,320.00,2.08,13.62
28715,1.00,340.00,2.12,13.62
28725,1.00,360.00,2.12,13.62
28738,1.00,380.00,2.10,13.62
28747,1.00,420.00,2.11,13.62
28756,1.00,420.00,2.11,13.63
28766,1.00,440.00,2.15,13.61
28776,1.00,460.00,2.15,13.62
28786,1.00,480.00,2.13,13.62
28796,1.00,480.00,2.12,13.62
28805,1.00,500.00,2.12,13.62
28816,1.00,520.00,2.12,13.62
28826,1.00,520.00,2.10,13.62
28837,1.00,520.00,2.08,13.62
28851,1.00,540.00,2.06,13.63
28861,1.00,540.00,2.07,13.62
28871,1.00,540.00,2.06,13.62
28881,1.00,560.00,2.04,13.63
28891,1.00,560.00,2.04,13.62
28900,1.00,560.00,2.04,13.62
28910,1.00,580.00,2.04,13.63
28920,1.00,580.00,2.03,13.63
28930,1.00,580.00,2.02,13.63
28939,1.00,600.00,2.02,13.65
28953,1.00,600.00,1.91,13.65
28962,1.00,600.00,1.87,13.66
28972,1.00,620.00,1.84,13.66
28982,1.00,620.00,1.81,13.66
28992,1.00,620.00,1.78,13.65
29002,1.00,620.00,1.77,13.65
29010,1.00,620.00,1.77,13.65
29020,1.00,600.00,1.77,13.65
29030,1.00,600.00,1.77,13.64
29040,1.00,580.00,1.80,13.64
29051,1.00,580.00,1.82,13.64
29061,1.00,580.00,1.83,13.64
29072,1.00,560.00,1.83,13.63
29082,1.00,560.00,1.84,13.64
29092,1.00,560.00,1.86,13.64
29102,1.00,540.00,1.86,13.64
29111,1.00,540.00,1.86,13.64
29120,1.00,540.00,1.86,13.65
29130,1.00,540.00,1.86,13.65
29140,1.00,540.00,1.86,13.64
29150,1.00,540.00,1.86,13.63
29160,1.00,540.00,1.90,13.63
29170,1.00,540.00,1.90,13.63
29180,1.00,540.00,1.90,13.63
29191,1.00,540.00,1.91,13.63
29201,1.00,540.00,1.90,13.63
29211,1.00,540.00,1.91,13.64
29220,1.00,540.00,1.90,13.63
29230,1.00,540.00,1.90,13.63
29239,1.00,560.00,1.90,13.63
29249,1.00,560.00,1.90,13.63
29259,1.00,560.00,1.90,13.64
29270,1.00,560.00,1.90,13.64
29280,1.00,560.00,1.88,13.64
29289,1.00,560.00,1.87,13.64
29299,1.00,560.00,1.87,13.64
29309,1.00,560.00,1.86,13.64
29319,1.00,560.00,1.86,13.65
29329,1.00,560.00,1.85,13.65
29339,1.00,560.00,1.83,13.65
29351,1.00,580.00,1.81,13.65
29367,1.00,560.00,1.81,13.65
29376,1.00,580.00,1.81,13.65
29386,1.00,560.00,1.82,13.64
29396,1.00,560.00,1.83,13.64
29405,1.00,580.00,1.85,13.63
29414,1.00,580.00,1.86,13.64
29425,1.00,560.00,1.86,13.64
29435,1.00,560.00,1.85,13.65
29445,1.00,560.00,1.85,13.64
29454,1.00,540.00,1.84,13.64
29464,1.00,540.00,1.84,13.64
29474,1.00,540.00,1.86,13.63
29483,1.00,560.00,1.88,13.63
29493,1.00,560.00,1.89,13.63
29504,1.00,540.00,1.90,13.63
29513,1.00,520.00,1.90,13.63
