Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
Start Going Up
21629,1.50,0.00,0.30,13.73
21641,1.50,0.00,0.33,13.73
21650,1.50,0.00,0.33,13.73
21660,1.50,0.00,0.36,13.73
21670,1.50,0.00,0.37,13.73
21680,1.50,20.00,0.39,13.72
21689,1.50,40.00,0.42,13.72
21700,1.50,40.00,0.42,13.72
21709,1.50,60.00,0.46,13.71
21724,1.50,80.00,0.50,13.71
21734,1.50,80.00,0.52,13.70
21743,1.50,80.00,0.55,13.70
21753,1.50,80.00,0.57,13.70
21765,1.50,80.00,0.58,13.70
21774,1.50,80.00,0.63,13.69
21783,1.50,60.00,0.65,13.70
21793,1.50,60.00,0.68,13.69
21803,1.50,80.00,0.72,13.68
21813,1.50,80.00,0.76,13.68
21823,1.50,60.00,0.81,13.66
21833,1.50,80.00,0.87,13.66
21842,1.50,60.00,0.91,13.66
21852,1.50,60.00,0.97,13.65
21862,1.50,60.00,1.01,13.66
21872,1.50,80.00,1.07,13.63
21885,1.50,80.00,1.11,13.64
21897,1.50,100.00,1.13,13.64
21913,1.50,100.00,1.20,13.62
21924,1.50,100.00,1.28,13.62
21934,1.50,100.00,1.30,13.62
21944,1.50,120.00,1.33,13.61
21953,1.50,120.00,1.35,13.62
21962,1.50,120.00,1.37,13.62
21973,1.50,100.00,1.46,13.59
21983,1.50,100.00,1.55,13.59
21993,1.50,80.00,1.60,13.59
22004,1.50,80.00,1.65,13.58
22013,1.50,80.00,1.68,13.58
22023,1.50,100.00,1.74,13.56
22033,1.50,100.00,1.86,13.55
22043,1.50,100.00,1.93,13.55
22056,1.50,120.00,2.01,13.53
22066,1.50,120.00,2.04,13.53
22076,1.50,120.00,2.07,13.53
22084,1.50,120.00,2.11,13.54
22094,1.50,140.00,2.13,13.52
22104,1.50,120.00,2.19,13.52
22114,1.50,120.00,2.22,13.51
22123,1.50,140.00,2.25,13.53
22134,1.50,160.00,2.28,13.51
22147,1.50,160.00,2.25,13.50
22157,1.50,180.00,2.31,13.50
22166,1.50,200.00,2.35,13.50
22177,1.50,200.00,2.35,13.51
22187,1.50,220.00,2.34,13.50
22197,1.50,220.00,2.33,13.52
22207,1.50,240.00,2.32,13.52
22217,1.50,240.00,2.32,13.53
22228,1.50,260.00,2.29,13.52
22240,1.50,260.00,2.28,13.53
22250,1.50,280.00,2.25,13.53
22260,1.50,300.00,2.25,13.52
22269,1.50,300.00,2.25,13.52
22279,1.50,300.00,2.22,13.52
22288,1.50,320.00,2.21,13.52
22297,1.50,320.00,2.15,13.53
22309,1.50,300.00,2.11,13.54
22319,1.50,300.00,2.06,13.55
22329,1.50,300.00,2.04,13.55
22339,1.50,300.00,2.01,13.55
22349,1.50,300.00,1.99,13.56
22359,1.50,300.00,1.98,13.55
22368,1.50,320.00,1.98,13.54
22379,1.50,320.00,1.99,13.54
22388,1.50,300.00,2.02,13.53
22399,1.50,300.00,2.04,13.54
22408,1.50,300.00,2.04,13.54
22418,1.50,260.00,2.04,13.53
22428,1.50,260.00,2.05,13.54
22437,1.50,280.00,2.08,13.53
22448,1.50,280.00,2.08,13.53
22457,1.50,280.00,2.08,13.53
22467,1.50,300.00,2.09,13.53
22477,1.50,300.00,2.08,13.53
22487,1.50,300.00,2.10,13.53
22499,1.50,280.00,2.12,13.52
22509,1.50,280.00,2.10,13.53
22519,1.50,280.00,2.11,13.53
22528,1.50,280.00,2.09,13.53
22538,1.50,280.00,2.08,13.53
22548,1.50,300.00,2.08,13.54
22558,1.50,320.00,2.08,13.54
22567,1.50,320.00,2.08,13.54
22577,1.50,320.00,2.08,13.53
22587,1.50,300.00,2.09,13.53
22596,1.50,300.00,2.09,13.54
22606,1.50,280.00,2.07,13.53
22616,1.50,280.00,2.06,13.54
22627,1.50,300.00,2.03,13.54
22637,1.50,320.00,2.02,13.53
22647,1.50,340.00,2.04,13.53
22658,1.50,340.00,2.03,13.55
22668,1.50,340.00,1.97,13.55
22679,1.50,320.00,1.95,13.55
22689,1.50,320.00,1.92,13.56
22698,1.50,300.00,1.90,13.55
22709,1.50,300.00,1.87,13.56
22719,1.50,300.00,1.87,13.55
22731,1.50,280.00,1.86,13.56
22741,1.50,280.00,1.86,13.55
22752,1.50,280.00,1.85,13.56
22763,1.50,260.00,1.86,13.55
22774,1.50,280.00,1.94,13.53
22783,1.50,260.00,1.93,13.55
22792,1.50,260.00,1.98,13.53
22802,1.50,240.00,2.03,13.53
22812,1.50,260.00,2.07,13.52
22821,1.50,260.00,2.07,13.53
22831,1.50,260.00,2.08,13.52
22840,1.50,260.00,2.08,13.53
22850,1.50,280.00,2.08,13.53
22861,1.50,260.00,2.08,13.53
22871,1.50,260.00,2.09,13.53
22880,1.50,260.00,2.09,13.53
22890,1.50,260.00,2.08,13.53
22900,1.50,260.00,2.07,13.53
22909,1.50,260.00,2.08,13.53
22919,1.50,260.00,2.08,13.53
22928,1.50,260.00,2.09,13.52
22938,1.50,280.00,2.09,13.53
22947,1.50,260.00,2.10,13.53
22959,1.50,260.00,2.09,13.53
22969,1.50,280.00,2.09,13.53
22978,1.50,280.00,2.08,13.53
22988,1.50,260.00,2.08,13.53
22998,1.50,280.00,2.08,13.53
23007,1.50,280.00,2.07,13.53
23017,1.50,280.00,2.07,13.53
23031,1.50,260.00,2.08,13.53
23041,1.50,300.00,2.08,13.53
23052,1.50,300.00,2.08,13.52
23065,1.50,300.00,2.08,13.52
23074,1.50,300.00,2.10,13.52
23083,1.50,300.00,2.09,13.53
23094,1.50,280.00,2.09,13.53
23103,1.50,280.00,2.07,13.53
23113,1.50,280.00,2.07,13.53
23123,1.50,300.00,2.06,13.53
23132,1.50,300.00,2.08,13.52
23142,1.50,300.00,2.07,13.53
23153,1.50,300.00,2.08,13.53
23163,1.50,300.00,2.08,13.52
23172,1.50,300.00,2.12,13.52
23182,1.50,280.00,2.11,13.52
23192,1.50,280.00,2.10,13.53
23201,1.50,280.00,2.09,13.52
23212,1.50,280.00,2.10,13.52
23222,1.50,280.00,2.10,13.52
23234,1.50,300.00,2.11,13.52
23243,1.50,300.00,2.10,13.52
23252,1.50,300.00,2.09,13.53
23262,1.50,300.00,2.08,13.53
23273,1.50,300.00,2.07,13.53
23284,1.50,300.00,2.07,13.53
23294,1.50,300.00,2.05,13.53
23304,1.50,320.00,2.03,13.53
23313,1.50,320.00,1.95,13.56
23323,1.50,320.00,1.90,13.56
23333,1.50,320.00,1.88,13.55
23343,1.50,320.00,1.86,13.55
23353,1.50,300.00,1.86,13.55
23362,1.50,300.00,1.85,13.55
23373,1.50,300.00,1.85,13.54
23383,1.50,300.00,1.86,13.54
23393,1.50,300.00,1.86,13.54
23402,1.50,300.00,1.85,13.55
23411,1.50,280.00,1.86,13.54
23421,1.50,280.00,1.86,13.54
23432,1.50,280.00,1.88,13.53
23442,1.50,280.00,1.87,13.54
23451,1.50,260.00,1.89,13.54
23462,1.50,280.00,1.90,13.54
23470,1.50,280.00,1.90,13.55
23481,1.50,260.00,1.91,13.54
23490,1.50,260.00,1.92,13.54
23500,1.50,260.00,1.94,13.54
23510,1.50,260.00,1.94,13.54
23520,1.50,240.00,1.96,13.53
23529,1.50,260.00,2.01,13.52
23540,1.50,260.00,1.99,13.53
23551,1.50,260.00,2.02,13.52
23566,1.50,260.00,2.05,13.52
23578,1.50,280.00,2.05,13.53
23588,1.50,260.00,2.01,13.53
23598,1.50,260.00,2.04,13.52
23608,1.50,260.00,2.07,13.52
23617,1.50,260.00,2.07,13.53
23627,1.50,260.00,2.08,13.53
23637,1.50,280.00,2.08,13.52
23647,1.50,260.00,2.08,13.52
23658,1.50,280.00,2.12,13.51
23668,1.50,260.00,2.13,13.52
23680,1.50,260.00,2.14,13.50
23689,1.50,260.00,2.15,13.51
23701,1.50,240.00,2.14,13.51
23710,1.50,260.00,2.16,13.51
23720,1.50,240.00,2.17,13.51
23730,1.50,260.00,2.19,13.50
23741,1.50,240.00,2.19,13.52
23752,1.50,260.00,2.17,13.52
23762,1.50,240.00,2.16,13.52
23771,1.50,260.00,2.16,13.51
23781,1.50,260.00,2.17,13.50
23791,1.50,260.00,2.16,13.51
23801,1.50,260.00,2.15,13.51
23811,1.50,280.00,2.13,13.52
23822,1.50,280.00,2.14,13.51
23832,1.50,260.00,2.13,13.51
23842,1.50,280.00,2.15,13.51
23854,1.50,300.00,2.12,13.52
23862,1.50,280.00,2.12,13.53
23871,1.50,300.00,2.10,13.53
23881,1.50,300.00,2.11,13.52
23891,1.50,300.00,2.11,13.52
23901,1.50,280.00,2.10,13.53
23910,1.50,300.00,2.08,13.52
23920,1.50,280.00,2.08,13.53
23930,1.50,320.00,2.08,13.51
23939,1.50,320.00,2.07,13.52
23950,1.50,320.00,2.05,13.53
23960,1.50,320.00,2.04,13.53
23971,1.50,320.00,2.03,13.53
23980,1.50,320.00,2.00,13.53
23990,1.50,320.00,1.93,13.55
24000,1.50,320.00,1.90,13.53
24010,1.50,320.00,1.86,13.54
24020,1.50,320.00,1.86,13.54
24031,1.50,300.00,1.83,13.55
24041,1.50,300.00,1.83,13.55
24051,1.50,300.00,1.82,13.55
24063,1.50,300.00,1.85,13.54
24073,1.50,280.00,1.85,13.54
24083,1.50,280.00,1.88,13.54
24093,1.50,280.00,1.89,13.54
24103,1.50,260.00,1.91,13.53
24113,1.50,260.00,1.90,13.54
24123,1.50,280.00,1.90,13.53
24132,1.50,260.00,1.90,13.53
24142,1.50,260.00,1.91,13.52
24151,1.50,260.00,1.97,13.52
24163,1.50,260.00,2.01,13.52
24172,1.50,240.00,2.07,13.52
24181,1.50,260.00,2.11,13.52
24191,1.50,240.00,2.14,13.51
24200,1.50,260.00,2.15,13.51
24210,1.50,260.00,2.15,13.50
24219,1.50,260.00,2.13,13.51
24229,1.50,260.00,2.14,13.51
24239,1.50,260.00,2.13,13.51
24249,1.50,280.00,2.14,13.51
24260,1.50,260.00,2.14,13.50
24269,1.50,280.00,2.13,13.50
24279,1.50,280.00,2.12,13.51
24289,1.50,280.00,2.12,13.51
24299,1.50,280.00,2.12,13.50
24309,1.50,280.00,2.13,13.50
24319,1.50,280.00,2.12,13.50
24329,1.50,280.00,2.12,13.51
24339,1.50,280.00,2.11,13.52
24350,1.50,300.00,2.10,13.52
24358,1.50,320.00,2.09,13.53
24368,1.50,320.00,2.03,13.54
24378,1.50,300.00,2.00,13.53
24388,1.50,300.00,2.01,13.54
24398,1.50,280.00,1.98,13.53
24408,1.50,280.00,2.01,13.53
24418,1.50,280.00,2.02,13.52
24428,1.50,300.00,2.00,13.53
24437,1.50,300.00,1.97,13.53
24447,1.50,300.00,1.97,13.52
24457,1.50,300.00,1.95,13.52
24466,1.50,300.00,1.95,13.53
24476,1.50,280.00,1.96,13.53
24486,1.50,280.00,1.95,13.53
24495,1.50,260.00,1.91,13.54
24506,1.50,260.00,1.93,13.52
24516,1.50,260.00,1.99,13.52
24526,1.50,280.00,2.03,13.51
24536,1.50,280.00,2.04,13.51
24546,1.50,300.00,2.06,13.51
24557,1.50,300.00,2.05,13.52
24568,1.50,300.00,2.02,13.53
24583,1.50,280.00,1.97,13.52
24593,1.50,280.00,1.95,13.53
24604,1.50,260.00,1.95,13.53
24614,1.50,280.00,1.97,13.51
24624,1.50,280.00,1.99,13.52
24634,1.50,280.00,1.95,13.53
24644,1.50,280.00,1.95,13.53
24654,1.50,300.00,1.95,13.52
24665,1.50,260.00,1.95,13.52
24676,1.50,280.00,1.98,13.52
24686,1.50,260.00,1.97,13.54
24696,1.50,260.00,1.96,13.52
24706,1.50,260.00,1.99,13.52
24718,1.50,280.00,2.03,13.51
24728,1.50,280.00,2.04,13.51
24738,1.50,300.00,2.03,13.52
24749,1.50,300.00,1.98,13.53
24760,1.50,300.00,1.94,13.53
24770,1.50,260.00,1.95,13.53
24779,1.50,260.00,1.97,13.52
24789,1.50,260.00,1.99,13.52
24799,1.50,260.00,1.99,13.51
24808,1.50,260.00,2.01,13.51
24817,1.50,300.00,2.03,13.52
24828,1.50,300.00,1.98,13.53
24839,1.50,300.00,1.96,13.53
24849,1.50,300.00,1.95,13.53
24859,1.50,280.00,1.93,13.54
24869,1.50,260.00,1.95,13.53
24879,1.50,260.00,1.99,13.52
24888,1.50,260.00,2.03,13.52
24898,1.50,260.00,2.03,13.52
24908,1.50,280.00,2.06,13.52
24917,1.50,260.00,2.06,13.51
24927,1.50,280.00,2.08,13.51
24937,1.50,280.00,2.10,13.51
24947,1.50,280.00,2.11,13.51
24956,1.50,260.00,2.12,13.51
24967,1.50,280.00,2.11,13.51
24978,1.50,280.00,2.11,13.52
24986,1.50,280.00,2.09,13.52
24996,1.50,280.00,2.08,13.52
25005,1.50,300.00,2.07,13.52
25015,1.50,300.00,2.04,13.54
25025,1.50,280.00,1.99,13.53
25035,1.50,280.00,2.01,13.52
25045,1.50,280.00,2.05,13.50
25054,1.50,300.00,2.07,13.50
25066,1.50,280.00,2.04,13.52
25076,1.50,300.00,2.05,13.50
25087,1.50,300.00,2.06,13.52
25100,1.50,300.00,2.03,13.51
25110,1.50,280.00,2.01,13.52
25119,1.50,260.00,2.03,13.50
25129,1.50,260.00,2.08,13.51
25138,1.50,260.00,2.12,13.50
25148,1.50,260.00,2.13,13.51
25159,1.50,280.00,2.17,13.50
25169,1.50,260.00,2.21,13.49
25180,1.50,260.00,2.24,13.49
25190,1.50,240.00,2.21,13.49
25201,1.50,220.00,2.20,13.50
25213,1.50,240.00,2.18,13.49
25222,1.50,260.00,2.17,13.50
25232,1.50,260.00,2.17,13.49
25242,1.50,280.00,2.15,13.50
25252,1.50,300.00,2.14,13.50
25262,1.50,300.00,2.14,13.50
25272,1.50,280.00,2.12,13.50
25282,1.50,280.00,2.11,13.51
25292,1.50,280.00,2.08,13.51
25302,1.50,300.00,2.06,13.52
25312,1.50,300.00,2.05,13.52
25321,1.50,320.00,2.04,13.51
25331,1.50,320.00,1.99,13.53
25340,1.50,320.00,1.95,13.53
25350,1.50,300.00,1.90,13.53
25361,1.50,300.00,1.88,13.53
25371,1.50,300.00,1.87,13.53
25381,1.50,300.00,1.85,13.53
25391,1.50,300.00,1.85,13.53
25401,1.50,280.00,1.86,13.52
25411,1.50,280.00,1.86,13.53
25421,1.50,280.00,1.86,13.52
25431,1.50,280.00,1.86,13.53
25441,1.50,280.00,1.88,13.52
25451,1.50,280.00,1.88,13.53
25461,1.50,280.00,1.88,13.53
25471,1.50,260.00,1.90,13.53
25481,1.50,260.00,1.95,13.53
25491,1.50,260.00,1.99,13.52
25501,1.50,280.00,2.01,13.52
25511,1.50,280.00,2.02,13.52
25521,1.50,300.00,2.02,13.51
25532,1.50,300.00,1.98,13.53
25540,1.50,280.00,1.96,13.52
25551,1.50,280.00,1.96,13.53
25560,1.50,260.00,1.95,13.53
25569,1.50,260.00,2.03,13.51
25581,1.50,240.00,2.05,13.51
25591,1.50,260.00,2.08,13.50
25600,1.50,260.00,2.10,13.50
25611,1.50,280.00,2.14,13.49
25622,1.50,260.00,2.15,13.49
25632,1.50,280.00,2.16,13.49
25642,1.50,260.00,2.15,13.49
25652,1.50,260.00,2.17,13.49
25661,1.50,240.00,2.17,13.51
25672,1.50,260.00,2.14,13.51
25682,1.50,240.00,2.13,13.51
25693,1.50,260.00,2.12,13.51
25703,1.50,240.00,2.12,13.51
25716,1.50,260.00,2.12,13.50
25727,1.50,260.00,2.12,13.50
25737,1.50,280.00,2.13,13.50
25746,1.50,280.00,2.15,13.50
25756,1.50,280.00,2.13,13.51
25765,1.50,280.00,2.13,13.51
25775,1.50,280.00,2.13,13.50
25785,1.50,280.00,2.12,13.51
25795,1.50,280.00,2.12,13.51
25805,1.50,300.00,2.13,13.50
25816,1.50,300.00,2.12,13.50
25826,1.50,300.00,2.12,13.50
25835,1.50,280.00,2.15,13.49
25846,1.50,280.00,2.13,13.50
25855,1.50,300.00,2.14,13.49
25866,1.50,280.00,2.13,13.50
25875,1.50,280.00,2.12,13.50
25890,1.50,320.00,2.10,13.50
25900,1.50,300.00,2.08,13.51
25909,1.50,320.00,2.09,13.51
25920,1.50,320.00,2.09,13.50
25927,1.50,300.00,2.08,13.51
25938,1.50,300.00,2.09,13.50
25947,1.50,320.00,2.08,13.52
25958,1.50,320.00,2.04,13.51
25967,1.50,300.00,2.04,13.51
25977,1.50,300.00,2.02,13.51
25987,1.50,300.00,2.01,13.52
25997,1.50,300.00,1.98,13.52
26006,1.50,280.00,1.95,13.53
26017,1.50,300.00,1.92,13.52
26026,1.50,300.00,1.92,13.52
26037,1.50,300.00,1.92,13.52
26047,1.50,280.00,1.94,13.52
26056,1.50,280.00,1.95,13.51
26067,1.50,260.00,1.98,13.52
26079,1.50,260.00,1.96,13.52
26088,1.50,260.00,1.99,13.51
26098,1.50,260.00,2.04,13.50
26108,1.50,240.00,2.08,13.50
26118,1.50,260.00,2.10,13.50
26128,1.50,240.00,2.14,13.49
26137,1.50,260.00,2.15,13.49
26150,1.50,240.00,2.17,13.49
26159,1.50,240.00,2.17,13.49
26169,1.50,240.00,2.16,13.50
26181,1.50,240.00,2.16,13.50
26190,1.50,240.00,2.14,13.50
26200,1.50,260.00,2.15,13.50
26210,1.50,260.00,2.14,13.50
26220,1.50,260.00,2.16,13.49
26231,1.50,260.00,2.15,13.49
26240,1.50,280.00,2.16,13.49
26254,1.50,260.00,2.14,13.49
26262,1.50,260.00,2.14,13.49
26274,1.50,280.00,2.13,13.49
Start Going Up
30538,1.50,0.00,0.24,13.72
30550,1.50,0.00,0.24,13.71
30560,1.50,0.00,0.28,13.71
30570,1.50,0.00,0.30,13.71
30580,1.50,0.00,0.33,13.70
30592,1.50,0.00,0.37,13.70
30604,1.50,20.00,0.39,13.70
30613,1.50,20.00,0.47,13.68
30625,1.50,40.00,0.52,13.69
30634,1.50,80.00,0.55,13.68
30644,1.50,100.00,0.58,13.68
30655,1.50,100.00,0.63,13.66
30667,1.50,120.00,0.72,13.65
30676,1.50,140.00,0.80,13.63
30686,1.50,120.00,0.87,13.63
30697,1.50,120.00,0.96,13.63
30706,1.50,140.00,1.07,13.61
30718,1.50,140.00,1.13,13.60
30728,1.50,140.00,1.19,13.58
30737,1.50,160.00,1.28,13.57
30748,1.50,160.00,1.40,13.55
30758,1.50,160.00,1.52,13.54
30770,1.50,200.00,1.72,13.54
30779,1.50,200.00,1.79,13.54
30789,1.50,220.00,1.95,13.50
30800,1.50,220.00,2.05,13.49
30810,1.50,200.00,2.18,13.48
30824,1.50,180.00,2.34,13.46
30833,1.50,200.00,2.40,13.47
30843,1.50,200.00,2.50,13.44
30852,1.50,220.00,2.65,13.42
30862,1.50,240.00,2.73,13.42
30872,1.50,280.00,2.85,13.41
30881,1.50,300.00,2.89,13.43
30891,1.50,320.00,2.90,13.42
30902,1.50,340.00,2.91,13.42
30911,1.50,360.00,2.91,13.44
30922,1.50,380.00,2.99,13.40
30931,1.50,400.00,3.00,13.41
30941,1.50,440.00,3.00,13.42
30951,1.50,460.00,2.95,13.44
30961,1.50,480.00,2.91,13.43
30972,1.50,500.00,2.87,13.43
30982,1.50,500.00,2.87,13.42
30992,1.50,520.00,2.92,13.41
31002,1.50,540.00,2.92,13.42
31011,1.50,540.00,2.85,13.44
31022,1.50,560.00,2.80,13.44
31033,1.50,560.00,2.80,13.43
31043,1.50,560.00,2.79,13.44
31053,1.50,560.00,2.77,13.45
31063,1.50,580.00,2.74,13.45
31073,1.50,580.00,2.72,13.45
31086,1.50,600.00,2.73,13.44
31099,1.50,600.00,2.71,13.44
31109,1.50,580.00,2.73,13.44
31118,1.50,580.00,2.71,13.45
31128,1.50,600.00,2.68,13.46
31138,1.50,600.00,2.59,13.47
31148,1.50,580.00,2.52,13.47
31158,1.50,600.00,2.52,13.48
31168,1.50,620.00,2.48,13.48
31177,1.50,600.00,2.45,13.48
31187,1.50,600.00,2.42,13.48
31197,1.50,620.00,2.40,13.48
31206,1.50,580.00,2.39,13.48
31217,1.50,580.00,2.40,13.47
31227,1.50,580.00,2.43,13.46
31237,1.50,560.00,2.46,13.46
31246,1.50,560.00,2.47,13.46
31256,1.50,560.00,2.47,13.46
31266,1.50,560.00,2.47,13.46
31276,1.50,540.00,2.48,13.46
31285,1.50,540.00,2.48,13.47
31295,1.50,540.00,2.48,13.46
31306,1.50,560.00,2.48,13.46
31322,1.50,540.00,2.53,13.46
31335,1.50,560.00,2.56,13.45
31344,1.50,560.00,2.56,13.46
31354,1.50,540.00,2.56,13.46
31364,1.50,540.00,2.56,13.46
31374,1.50,520.00,2.57,13.46
31383,1.50,540.00,2.64,13.44
31392,1.50,540.00,2.62,13.46
31402,1.50,540.00,2.65,13.44
31413,1.50,560.00,2.66,13.44
31423,1.50,580.00,2.63,13.46
31433,1.50,580.00,2.60,13.46
31443,1.50,580.00,2.59,13.46
31453,1.50,580.00,2.56,13.45
31463,1.50,580.00,2.54,13.46
31473,1.50,580.00,2.52,13.46
31482,1.50,560.00,2.50,13.46
31492,1.50,560.00,2.51,13.46
31502,1.50,580.00,2.48,13.46
31511,1.50,580.00,2.47,13.47
31521,1.50,560.00,2.45,13.47
31531,1.50,580.00,2.46,13.46
31540,1.50,580.00,2.47,13.46
31549,1.50,580.00,2.47,13.46
31560,1.50,560.00,2.47,13.46
31570,1.50,580.00,2.48,13.46
31582,1.50,580.00,2.50,13.46
31591,1.50,580.00,2.50,13.47
31603,1.50,580.00,2.49,13.46
31611,1.50,580.00,2.51,13.46
31622,1.50,580.00,2.51,13.46
31632,1.50,560.00,2.52,13.46
31642,1.50,540.00,2.53,13.45
31651,1.50,540.00,2.55,13.45
31661,1.50,540.00,2.57,13.44
31670,1.50,520.00,2.59,13.44
31680,1.50,540.00,2.59,13.45
31690,1.50,540.00,2.59,13.45
31700,1.50,520.00,2.59,13.44
31710,1.50,540.00,2.60,13.44
31719,1.50,520.00,2.65,13.43
31729,1.50,520.00,2.74,13.42
31739,1.50,520.00,2.77,13.43
31749,1.50,540.00,2.77,13.42
31761,1.50,540.00,2.78,13.42
31772,1.50,560.00,2.79,13.42
31787,1.50,560.00,2.79,13.43
31796,1.50,580.00,2.77,13.43
31807,1.50,580.00,2.70,13.46
31817,1.50,580.00,2.61,13.46
31827,1.50,600.00,2.57,13.46
31841,1.50,600.00,2.47,13.47
31852,1.50,580.00,2.44,13.46
31863,1.50,580.00,2.43,13.46
31872,1.50,600.00,2.40,13.47
31881,1.50,580.00,2.41,13.46
31891,1.50,600.00,2.43,13.46
31900,1.50,600.00,2.46,13.45
31910,1.50,580.00,2.49,13.45
31920,1.50,560.00,2.51,13.44
31930,1.50,560.00,2.54,13.44
31940,1.50,560.00,2.54,13.45
31950,1.50,560.00,2.55,13.44
31960,1.50,560.00,2.57,13.44
31971,1.50,560.00,2.58,13.43
31980,1.50,560.00,2.60,13.44
31990,1.50,560.00,2.56,13.46
31999,1.50,560.00,2.56,13.44
32009,1.50,560.00,2.56,13.44
32019,1.50,560.00,2.57,13.44
32030,1.50,580.00,2.55,13.45
32039,1.50,560.00,2.52,13.45
32049,1.50,560.00,2.54,13.45
32059,1.50,560.00,2.54,13.44
32069,1.50,560.00,2.54,13.44
32080,1.50,560.00,2.52,13.45
32088,1.50,580.00,2.50,13.45
32101,1.50,580.00,2.50,13.45
32114,1.50,580.00,2.53,13.44
32123,1.50,580.00,2.53,13.45
32133,1.50,580.00,2.52,13.46
32143,1.50,580.00,2.48,13.46
32153,1.50,580.00,2.47,13.46
32162,1.50,580.00,2.49,13.45
32172,1.50,580.00,2.47,13.46
32182,1.50,560.00,2.46,13.46
32191,1.50,560.00,2.45,13.46
32201,1.50,580.00,2.45,13.46
32212,1.50,580.00,2.46,13.46
32221,1.50,560.00,2.46,13.46
32231,1.50,580.00,2.47,13.45
32240,1.50,560.00,2.47,13.45
32251,1.50,560.00,2.50,13.45
32260,1.50,540.00,2.51,13.45
32270,1.50,560.00,2.51,13.45
32280,1.50,560.00,2.50,13.45
32290,1.50,560.00,2.50,13.46
32300,1.50,560.00,2.50,13.45
32310,1.50,580.00,2.51,13.45
32320,1.50,560.00,2.53,13.44
32330,1.50,560.00,2.56,13.44
32342,1.50,580.00,2.56,13.44
32355,1.50,560.00,2.57,13.44
32365,1.50,560.00,2.59,13.44
32375,1.50,560.00,2.61,13.43
32385,1.50,560.00,2.61,13.43
32394,1.50,540.00,2.60,13.44
32403,1.50,560.00,2.59,13.44
32413,1.50,540.00,2.59,13.44
32422,1.50,560.00,2.59,13.44
32433,1.50,560.00,2.58,13.44
32442,1.50,560.00,2.58,13.44
32453,1.50,560.00,2.58,13.44
32464,1.50,560.00,2.58,13.44
32473,1.50,560.00,2.57,13.44
32483,1.50,540.00,2.54,13.45
32494,1.50,560.00,2.51,13.45
32503,1.50,560.00,2.48,13.45
32512,1.50,580.00,2.47,13.45
32523,1.50,560.00,2.46,13.45
32533,1.50,580.00,2.46,13.45
32543,1.50,580.00,2.45,13.45
32553,1.50,580.00,2.46,13.45
32563,1.50,560.00,2.47,13.45
32572,1.50,580.00,2.47,13.44
32582,1.50,580.00,2.49,13.44
32594,1.50,580.00,2.52,13.43
32605,1.50,540.00,2.47,13.46
32621,1.50,560.00,2.55,13.44
32631,1.50,540.00,2.57,13.44
32641,1.50,520.00,2.56,13.44
32651,1.50,540.00,2.54,13.44
32661,1.50,540.00,2.56,13.43
32670,1.50,540.00,2.58,13.42
32680,1.50,520.00,2.62,13.42
32690,1.50,540.00,2.64,13.42
32700,1.50,540.00,2.66,13.42
32710,1.50,520.00,2.68,13.42
32719,1.50,520.00,2.69,13.42
32729,1.50,540.00,2.69,13.42
32738,1.50,520.00,2.66,13.43
32748,1.50,520.00,2.64,13.44
32758,1.50,540.00,2.62,13.43
32770,1.50,540.00,2.62,13.43
32779,1.50,560.00,2.62,13.43
32789,1.50,560.00,2.61,13.44
32799,1.50,560.00,2.61,13.43
32809,1.50,560.00,2.63,13.43
32818,1.50,560.00,2.62,13.44
32828,1.50,560.00,2.61,13.43
32838,1.50,560.00,2.60,13.44
32848,1.50,560.00,2.60,13.43
32857,1.50,560.00,2.58,13.44
32868,1.50,560.00,2.58,13.45
32878,1.50,560.00,2.54,13.44
32888,1.50,540.00,2.54,13.44
32898,1.50,560.00,2.53,13.44
32907,1.50,540.00,2.53,13.43
32917,1.50,560.00,2.54,13.43
32926,1.50,540.00,2.56,13.43
32936,1.50,540.00,2.58,13.43
32945,1.50,520.00,2.60,13.43
Start Going Up
37214,1.50,0.00,0.24,13.70
37224,1.50,0.00,0.27,13.70
37234,1.50,0.00,0.32,13.68
37247,1.50,0.00,0.40,13.67
37258,1.50,20.00,0.46,13.65
37267,1.50,40.00,0.54,13.64
37280,1.50,80.00,0.75,13.63
37288,1.50,180.00,0.87,13.61
37298,1.50,220.00,1.03,13.58
37308,1.50,220.00,1.21,13.56
37318,1.50,280.00,1.21,13.55
37327,1.50,280.00,1.37,13.50
37337,1.50,300.00,1.57,13.47
37346,1.50,300.00,1.82,13.44
37357,1.50,320.00,2.08,13.41
37367,1.50,320.00,2.40,13.38
37377,1.50,320.00,2.68,13.31
37387,1.50,340.00,3.03,13.26
37397,1.50,340.00,3.44,13.27
37408,1.50,340.00,3.71,13.25
37420,1.50,380.00,4.07,13.27
37429,1.50,480.00,4.27,13.22
37440,1.50,560.00,4.35,13.24
37450,1.50,620.00,4.44,13.23
37460,1.50,680.00,4.48,13.23
37469,1.50,740.00,4.50,13.23
37479,1.50,760.00,4.62,13.20
37489,1.50,800.00,4.72,13.20
37498,1.50,840.00,4.70,13.22
37508,1.50,840.00,4.65,13.24
37518,1.50,900.00,4.56,13.26
37528,1.50,900.00,4.49,13.25
37541,1.50,940.00,4.49,13.23
37552,1.50,1020.00,4.48,13.24
37562,1.50,1040.00,4.44,13.25
