Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
Start Going Up
49353,2.00,1140.00,4.56,13.08
49362,2.00,1140.00,4.57,13.07
49372,2.00,1120.00,4.57,13.08
49381,2.00,1100.00,4.58,13.07
49391,2.00,1100.00,4.67,13.04
49401,2.00,1100.00,4.70,13.04
49411,2.00,1120.00,4.72,13.04
49422,2.00,1120.00,4.66,13.08
49432,2.00,1140.00,4.64,13.06
49442,2.00,1120.00,4.70,13.04
49452,2.00,1120.00,4.71,13.06
49462,2.00,1100.00,4.69,13.06
49473,2.00,1100.00,4.74,13.04
49483,2.00,1120.00,4.76,13.04
49494,2.00,1120.00,4.73,13.07
49504,2.00,1120.00,4.65,13.07
49519,2.00,1140.00,4.60,13.07
49528,2.00,1120.00,4.56,13.08
49538,2.00,1100.00,4.57,13.04
49547,2.00,1120.00,4.62,13.06
49557,2.00,1120.00,4.60,13.05
49567,2.00,1120.00,4.59,13.08
49577,2.00,1140.00,4.55,13.07
49587,2.00,1140.00,4.57,13.06
49597,2.00,1120.00,4.61,13.05
49607,2.00,1100.00,4.70,13.01
49617,2.00,1100.00,4.81,13.02
49627,2.00,1100.00,4.86,13.03
49637,2.00,1100.00,4.90,13.02
49648,2.00,1100.00,4.92,13.02
49660,2.00,1120.00,4.95,13.01
49668,2.00,1120.00,4.97,13.03
49679,2.00,1120.00,4.94,13.03
49689,2.00,1120.00,4.92,13.03
49699,2.00,1120.00,4.88,13.04
49708,2.00,1120.00,4.84,13.04
49723,2.00,1100.00,4.85,13.04
