Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
Start Going Up
22280,2.50,60.00,1.95,13.24
22289,2.50,60.00,2.03,13.23
22299,2.50,60.00,2.11,13.22
22310,2.50,80.00,2.17,13.22
22320,2.50,80.00,2.25,13.21
22330,2.50,100.00,2.31,13.21
22340,2.50,100.00,2.38,13.20
22350,2.50,80.00,2.43,13.19
22360,2.50,80.00,2.52,13.18
22370,2.50,60.00,2.64,13.17
22380,2.50,60.00,2.68,13.18
22390,2.50,80.00,2.74,13.15
22400,2.50,80.00,2.80,13.15
22410,2.50,80.00,2.89,13.14
22420,2.50,100.00,2.96,13.12
22429,2.50,80.00,3.16,13.08
22439,2.50,60.00,3.22,13.11
22448,2.50,80.00,3.26,13.10
22459,2.50,80.00,3.40,13.08
22468,2.50,80.00,3.53,13.07
22477,2.50,100.00,3.55,13.09
22487,2.50,100.00,3.62,13.04
22497,2.50,100.00,3.73,13.04
22507,2.50,100.00,3.73,13.03
22517,2.50,100.00,3.86,13.04
22527,2.50,120.00,3.95,13.02
22537,2.50,120.00,4.03,13.03
22547,2.50,120.00,4.09,13.01
22557,2.50,140.00,4.09,13.01
22568,2.50,140.00,4.16,12.98
22577,2.50,140.00,4.20,13.01
22588,2.50,140.00,4.38,12.95
22597,2.50,180.00,4.38,12.98
22607,2.50,160.00,4.43,12.99
22617,2.50,200.00,4.40,12.99
22629,2.50,200.00,4.50,12.99
22639,2.50,240.00,4.51,12.98
22649,2.50,220.00,4.54,12.97
22658,2.50,260.00,4.52,12.97
22669,2.50,240.00,4.49,12.99
22679,2.50,260.00,4.43,13.00
22688,2.50,260.00,4.38,13.01
22698,2.50,300.00,4.38,12.99
22708,2.50,300.00,4.38,12.99
22719,2.50,320.00,4.33,13.01
22729,2.50,320.00,4.23,13.01
22739,2.50,320.00,4.17,13.02
22749,2.50,320.00,4.09,13.04
22759,2.50,320.00,4.01,13.06
22768,2.50,320.00,3.99,13.02
22778,2.50,340.00,3.94,13.05
22789,2.50,340.00,3.85,13.07
22799,2.50,340.00,3.77,13.07
22808,2.50,340.00,3.75,13.07
22820,2.50,340.00,3.74,13.05
22829,2.50,320.00,3.74,13.05
22839,2.50,320.00,3.75,13.04
22849,2.50,300.00,3.72,13.05
22860,2.50,300.00,3.73,13.05
22869,2.50,320.00,3.72,13.06
22879,2.50,320.00,3.74,13.06
22891,2.50,320.00,3.74,13.05
22902,2.50,320.00,3.79,13.04
22913,2.50,300.00,3.79,13.04
22923,2.50,300.00,3.80,13.05
22932,2.50,300.00,3.78,13.04
22942,2.50,300.00,3.75,13.05
22952,2.50,300.00,3.76,13.05
22961,2.50,320.00,3.75,13.05
22971,2.50,320.00,3.79,13.05
22982,2.50,320.00,3.78,13.04
22992,2.50,320.00,3.80,13.04
23003,2.50,320.00,3.74,13.05
23013,2.50,300.00,3.66,13.07
23025,2.50,300.00,3.60,13.08
23036,2.50,320.00,3.54,13.08
23053,2.50,320.00,3.50,13.07
23061,2.50,340.00,3.53,13.06
23071,2.50,340.00,3.53,13.06
23080,2.50,320.00,3.55,13.06
23091,2.50,320.00,3.57,13.05
23101,2.50,300.00,3.56,13.05
23111,2.50,300.00,3.57,13.05
23120,2.50,300.00,3.54,13.06
23131,2.50,300.00,3.52,13.08
23140,2.50,300.00,3.44,13.09
23152,2.50,300.00,3.40,13.08
23161,2.50,260.00,3.37,13.08
23173,2.50,260.00,3.42,13.05
23181,2.50,260.00,3.46,13.07
23192,2.50,240.00,3.45,13.07
23201,2.50,260.00,3.46,13.07
23210,2.50,280.00,3.45,13.07
23221,2.50,280.00,3.49,13.08
23232,2.50,260.00,3.53,13.07
23242,2.50,280.00,3.57,13.07
23252,2.50,260.00,3.61,13.06
23261,2.50,240.00,3.65,13.04
23271,2.50,240.00,3.74,13.01
23282,2.50,240.00,3.78,13.02
23291,2.50,240.00,3.79,13.03
23301,2.50,260.00,3.82,13.03
23311,2.50,260.00,3.84,13.02
23321,2.50,260.00,3.87,13.03
23333,2.50,280.00,3.87,13.04
23343,2.50,260.00,3.88,13.02
23353,2.50,260.00,3.88,13.04
23362,2.50,280.00,3.87,13.03
23373,2.50,280.00,3.86,13.04
23383,2.50,280.00,3.84,13.04
23393,2.50,280.00,3.85,13.04
23403,2.50,280.00,3.84,13.04
23413,2.50,280.00,3.83,13.04
23422,2.50,280.00,3.81,13.04
23433,2.50,280.00,3.78,13.04
23446,2.50,300.00,3.79,13.03
23456,2.50,300.00,3.74,13.04
23467,2.50,300.00,3.71,13.04
23478,2.50,280.00,3.67,13.03
23487,2.50,280.00,3.68,13.04
23498,2.50,280.00,3.72,13.04
23508,2.50,280.00,3.70,13.06
23518,2.50,280.00,3.73,13.05
23528,2.50,300.00,3.72,13.05
23538,2.50,300.00,3.68,13.06
23549,2.50,320.00,3.66,13.06
23560,2.50,300.00,3.68,13.06
23569,2.50,300.00,3.63,13.07
23579,2.50,300.00,3.62,13.06
23589,2.50,280.00,3.57,13.07
23599,2.50,260.00,3.59,13.06
23610,2.50,280.00,3.57,13.07
23618,2.50,280.00,3.56,13.07
23629,2.50,280.00,3.56,13.06
23638,2.50,300.00,3.58,13.06
23649,2.50,280.00,3.59,13.06
23659,2.50,280.00,3.62,13.06
23669,2.50,280.00,3.64,13.06
23678,2.50,280.00,3.65,13.05
23688,2.50,260.00,3.62,13.06
23699,2.50,280.00,3.61,13.07
23709,2.50,280.00,3.58,13.07
23719,2.50,280.00,3.57,13.07
23729,2.50,280.00,3.57,13.06
23740,2.50,300.00,3.55,13.06
23750,2.50,300.00,3.57,13.05
23760,2.50,300.00,3.55,13.06
23769,2.50,300.00,3.55,13.06
23779,2.50,280.00,3.54,13.05
23789,2.50,280.00,3.53,13.06
23799,2.50,280.00,3.51,13.06
23809,2.50,280.00,3.52,13.04
23819,2.50,280.00,3.51,13.05
23829,2.50,300.00,3.52,13.05
23838,2.50,300.00,3.52,13.04
23848,2.50,300.00,3.52,13.05
23857,2.50,300.00,3.55,13.04
23867,2.50,300.00,3.55,13.05
23877,2.50,300.00,3.55,13.07
23886,2.50,300.00,3.52,13.06
23897,2.50,280.00,3.48,13.04
23906,2.50,280.00,3.47,13.05
23916,2.50,280.00,3.52,13.04
23926,2.50,280.00,3.52,13.05
23937,2.50,280.00,3.54,13.04
23948,2.50,300.00,3.56,13.07
23958,2.50,280.00,3.54,13.04
23968,2.50,280.00,3.58,13.04
23978,2.50,260.00,3.60,13.04
23988,2.50,260.00,3.59,13.05
23997,2.50,240.00,3.56,13.06
24008,2.50,260.00,3.57,13.05
24019,2.50,260.00,3.55,13.05
24028,2.50,280.00,3.57,13.04
24038,2.50,280.00,3.59,13.04
24051,2.50,300.00,3.62,13.04
24062,2.50,280.00,3.65,13.05
24071,2.50,260.00,3.65,13.06
24081,2.50,240.00,3.67,13.04
24091,2.50,240.00,3.66,13.04
24101,2.50,240.00,3.66,13.03
24111,2.50,240.00,3.74,13.01
24120,2.50,240.00,3.79,13.00
24132,2.50,240.00,3.83,13.02
24142,2.50,240.00,3.86,13.01
24156,2.50,260.00,3.87,13.03
24167,2.50,240.00,3.92,13.01
24178,2.50,260.00,3.99,13.00
24196,2.50,240.00,3.96,13.01
24205,2.50,240.00,3.96,13.01
24215,2.50,240.00,3.96,12.99
24226,2.50,240.00,3.94,13.01
24235,2.50,260.00,3.92,13.01
24245,2.50,280.00,3.89,13.01
24255,2.50,280.00,3.92,13.01
24264,2.50,300.00,3.92,13.01
24274,2.50,300.00,3.92,13.00
24284,2.50,280.00,3.91,13.01
24294,2.50,280.00,3.88,13.01
24303,2.50,280.00,3.87,13.02
24313,2.50,280.00,3.87,13.02
24322,2.50,280.00,3.83,13.03
24332,2.50,300.00,3.82,13.03
24341,2.50,300.00,3.80,13.03
24351,2.50,320.00,3.81,13.03
24360,2.50,320.00,3.74,13.04
24370,2.50,320.00,3.67,13.04
24379,2.50,320.00,3.62,13.04
24390,2.50,320.00,3.59,13.04
24400,2.50,320.00,3.57,13.04
24410,2.50,300.00,3.52,13.06
24419,2.50,300.00,3.49,13.07
24429,2.50,300.00,3.45,13.07
24440,2.50,300.00,3.43,13.08
24451,2.50,300.00,3.41,13.07
24461,2.50,300.00,3.43,13.07
24473,2.50,300.00,3.44,13.07
24482,2.50,300.00,3.45,13.06
24492,2.50,280.00,3.47,13.07
24502,2.50,280.00,3.47,13.07
24512,2.50,280.00,3.44,13.07
24522,2.50,280.00,3.48,13.07
24532,2.50,260.00,3.49,13.06
24542,2.50,280.00,3.52,13.06
24552,2.50,280.00,3.57,13.04
24562,2.50,260.00,3.58,13.04
24575,2.50,240.00,3.59,13.02
24583,2.50,260.00,3.61,13.04
24593,2.50,240.00,3.61,13.04
24604,2.50,240.00,3.69,13.02
24614,2.50,240.00,3.75,13.03
24623,2.50,260.00,3.83,13.01
24634,2.50,240.00,3.92,12.99
24644,2.50,260.00,3.94,12.99
24654,2.50,240.00,3.98,12.98
24663,2.50,260.00,3.98,12.99
24675,2.50,260.00,3.99,13.00
24684,2.50,260.00,3.96,13.01
24695,2.50,260.00,3.95,13.01
24706,2.50,280.00,3.95,13.01
24716,2.50,260.00,3.93,13.01
24726,2.50,260.00,3.91,13.01
24735,2.50,280.00,3.88,13.01
24746,2.50,280.00,3.86,13.00
24755,2.50,280.00,3.87,13.00
24766,2.50,300.00,3.86,13.00
24774,2.50,300.00,3.89,12.99
24784,2.50,300.00,3.88,13.00
24794,2.50,300.00,3.88,13.00
24803,2.50,300.00,3.88,13.01
24813,2.50,300.00,3.87,13.01
24823,2.50,300.00,3.83,13.03
24832,2.50,300.00,3.79,13.04
24842,2.50,300.00,3.79,13.02
24853,2.50,300.00,3.80,13.02
24861,2.50,300.00,3.74,13.03
24872,2.50,300.00,3.69,13.03
24881,2.50,280.00,3.63,13.04
24891,2.50,280.00,3.71,13.01
24901,2.50,280.00,3.73,13.01
24912,2.50,280.00,3.72,13.02
24922,2.50,280.00,3.73,13.02
24931,2.50,320.00,3.72,13.03
24941,2.50,320.00,3.67,13.04
24955,2.50,320.00,3.61,13.04
24964,2.50,300.00,3.62,13.04
24973,2.50,300.00,3.58,13.05
24983,2.50,280.00,3.57,13.04
24993,2.50,280.00,3.56,13.06
25003,2.50,280.00,3.56,13.05
25013,2.50,300.00,3.52,13.04
25023,2.50,300.00,3.54,13.04
25033,2.50,300.00,3.55,13.04
25043,2.50,300.00,3.57,13.04
25054,2.50,280.00,3.59,13.04
25063,2.50,280.00,3.63,13.04
25074,2.50,280.00,3.65,13.04
25083,2.50,260.00,3.65,13.04
25093,2.50,260.00,3.64,13.04
25103,2.50,280.00,3.64,13.05
25113,2.50,280.00,3.61,13.04
25123,2.50,260.00,3.61,13.04
25133,2.50,280.00,3.59,13.04
25143,2.50,280.00,3.59,13.04
25152,2.50,280.00,3.57,13.04
25162,2.50,260.00,3.56,13.04
25171,2.50,280.00,3.54,13.04
25181,2.50,280.00,3.53,13.04
25191,2.50,260.00,3.52,13.04
25200,2.50,260.00,3.52,13.03
25211,2.50,260.00,3.52,13.04
25221,2.50,260.00,3.52,13.03
25231,2.50,260.00,3.51,13.04
25240,2.50,280.00,3.49,13.03
25250,2.50,280.00,3.49,13.04
25260,2.50,280.00,3.51,13.03
25270,2.50,260.00,3.52,13.03
25281,2.50,280.00,3.61,13.04
25290,2.50,260.00,3.60,13.04
25300,2.50,260.00,3.67,13.03
25310,2.50,240.00,3.71,13.03
25320,2.50,260.00,3.74,13.02
25330,2.50,260.00,3.77,13.02
25341,2.50,280.00,3.81,13.01
25351,2.50,300.00,3.83,13.02
25361,2.50,300.00,3.78,13.03
25372,2.50,280.00,3.75,13.03
25382,2.50,280.00,3.82,13.00
25392,2.50,260.00,3.81,13.02
25403,2.50,280.00,3.80,13.02
25413,2.50,300.00,3.79,13.02
25422,2.50,300.00,3.73,13.03
25432,2.50,300.00,3.68,13.03
25442,2.50,320.00,3.68,13.01
25452,2.50,300.00,3.65,13.02
25462,2.50,300.00,3.64,13.02
25474,2.50,280.00,3.62,13.02
25484,2.50,280.00,3.61,13.03
25493,2.50,280.00,3.63,13.03
25503,2.50,280.00,3.65,13.01
25513,2.50,260.00,3.65,13.02
25522,2.50,280.00,3.64,13.01
25533,2.50,260.00,3.65,13.01
25542,2.50,260.00,3.75,12.98
25552,2.50,260.00,3.83,13.00
25562,2.50,260.00,3.88,13.00
25574,2.50,260.00,3.96,12.99
25583,2.50,260.00,4.00,12.99
25593,2.50,240.00,4.00,12.98
25603,2.50,240.00,4.04,12.99
25612,2.50,240.00,4.02,12.98
25621,2.50,240.00,4.00,12.99
25631,2.50,240.00,3.95,13.00
25642,2.50,260.00,3.94,13.00
25652,2.50,260.00,3.93,12.99
25661,2.50,280.00,3.92,13.00
25672,2.50,280.00,3.91,13.00
25682,2.50,280.00,3.92,13.00
25691,2.50,280.00,3.87,13.01
25702,2.50,280.00,3.88,12.99
25712,2.50,280.00,3.86,12.99
25721,2.50,280.00,3.84,13.00
25733,2.50,300.00,3.83,13.00
25743,2.50,300.00,3.79,13.01
25753,2.50,300.00,3.79,13.01
25764,2.50,320.00,3.78,13.02
25774,2.50,320.00,3.77,13.03
25785,2.50,320.00,3.75,13.03
25793,2.50,320.00,3.69,13.05
25803,2.50,320.00,3.60,13.05
25813,2.50,300.00,3.54,13.06
25822,2.50,300.00,3.48,13.05
25833,2.50,300.00,3.45,13.04
25841,2.50,300.00,3.44,13.04
25851,2.50,300.00,3.44,13.03
25861,2.50,300.00,3.44,13.04
25871,2.50,300.00,3.44,13.04
25881,2.50,300.00,3.47,13.03
25891,2.50,280.00,3.48,13.03
25900,2.50,280.00,3.48,13.02
25910,2.50,280.00,3.47,13.04
25920,2.50,280.00,3.48,13.03
25930,2.50,280.00,3.48,13.03
25940,2.50,260.00,3.52,13.02
25949,2.50,280.00,3.54,13.01
25959,2.50,280.00,3.57,13.02
25968,2.50,280.00,3.58,13.01
25978,2.50,260.00,3.59,13.02
25989,2.50,280.00,3.61,13.02
25999,2.50,280.00,3.64,13.02
26014,2.50,260.00,3.65,13.03
26022,2.50,260.00,3.68,13.02
26036,2.50,240.00,3.76,12.99
26046,2.50,240.00,3.81,12.97
26058,2.50,260.00,3.92,12.97
26069,2.50,260.00,3.96,12.97
26078,2.50,260.00,3.97,12.98
26089,2.50,260.00,4.00,12.99
26098,2.50,260.00,4.00,13.00
26109,2.50,240.00,3.96,13.00
26119,2.50,260.00,3.93,13.01
26128,2.50,240.00,3.91,13.01
26138,2.50,260.00,3.88,13.01
26148,2.50,260.00,3.87,13.00
26158,2.50,280.00,3.89,13.01
26168,2.50,280.00,3.89,13.01
26179,2.50,280.00,3.90,13.01
26187,2.50,280.00,3.90,13.01
26197,2.50,280.00,3.91,13.00
26209,2.50,260.00,3.87,13.01
26218,2.50,260.00,3.87,13.01
26227,2.50,280.00,3.87,13.00
26237,2.50,280.00,3.87,13.00
26248,2.50,280.00,3.89,12.98
26257,2.50,300.00,3.88,12.99
26269,2.50,300.00,3.87,12.99
26278,2.50,300.00,3.88,12.99
26288,2.50,300.00,3.87,13.00
26298,2.50,300.00,3.87,13.00
26308,2.50,300.00,3.86,13.00
26319,2.50,300.00,3.82,13.01
26329,2.50,300.00,3.80,13.01
26338,2.50,300.00,3.79,13.00
26348,2.50,320.00,3.79,13.01
26357,2.50,320.00,3.72,13.01
26367,2.50,320.00,3.72,13.02
26377,2.50,320.00,3.67,13.02
26386,2.50,320.00,3.63,13.03
26396,2.50,300.00,3.62,13.02
26406,2.50,300.00,3.61,13.03
26414,2.50,300.00,3.57,13.03
26425,2.50,300.00,3.57,13.03
26435,2.50,300.00,3.56,13.03
26444,2.50,300.00,3.58,13.03
26454,2.50,300.00,3.58,13.03
26464,2.50,300.00,3.60,13.03
26474,2.50,280.00,3.61,13.02
26484,2.50,280.00,3.60,13.03
26495,2.50,260.00,3.60,13.02
26506,2.50,260.00,3.60,13.02
26516,2.50,240.00,3.57,13.02
26527,2.50,260.00,3.57,13.04
26536,2.50,240.00,3.58,13.01
26546,2.50,260.00,3.63,13.04
26557,2.50,240.00,3.66,12.99
26569,2.50,260.00,3.78,12.97
26578,2.50,240.00,3.83,12.98
26589,2.50,240.00,3.87,13.00
26599,2.50,220.00,3.90,13.00
26607,2.50,220.00,3.92,12.98
26617,2.50,220.00,3.92,12.97
26630,2.50,220.00,3.89,12.98
26638,2.50,220.00,3.87,13.00
26648,2.50,240.00,3.87,13.01
26658,2.50,260.00,3.88,12.99
26667,2.50,240.00,3.92,12.99
26678,2.50,240.00,3.96,12.97
26688,2.50,260.00,3.96,12.98
Start Going Up
33451,2.50,0.00,0.26,13.41
33461,2.50,0.00,0.26,13.41
33473,2.50,0.00,0.29,13.40
33484,2.50,0.00,0.33,13.39
33494,2.50,20.00,0.34,13.40
33505,2.50,20.00,0.35,13.39
33515,2.50,40.00,0.38,13.39
33525,2.50,40.00,0.42,13.38
33535,2.50,60.00,0.46,13.37
33545,2.50,60.00,0.51,13.37
33554,2.50,80.00,0.56,13.37
33564,2.50,100.00,0.61,13.36
33575,2.50,120.00,0.68,13.35
33585,2.50,140.00,0.75,13.35
33598,2.50,140.00,0.93,13.32
33608,2.50,140.00,1.02,13.31
33618,2.50,120.00,1.12,13.30
33628,2.50,120.00,1.23,13.28
33638,2.50,100.00,1.34,13.27
33648,2.50,100.00,1.48,13.25
33658,2.50,100.00,1.61,13.23
33667,2.50,120.00,1.75,13.23
33677,2.50,120.00,1.86,13.21
33687,2.50,120.00,1.86,13.18
33695,2.50,120.00,2.06,13.17
33705,2.50,140.00,2.19,13.14
33716,2.50,120.00,2.39,13.14
33725,2.50,120.00,2.51,13.08
33736,2.50,140.00,2.72,13.08
33745,2.50,140.00,2.92,13.07
33757,2.50,120.00,3.09,13.06
33767,2.50,140.00,3.44,12.99
33777,2.50,140.00,3.44,13.03
33786,2.50,140.00,3.61,12.97
33796,2.50,140.00,3.80,12.97
33805,2.50,160.00,3.94,12.94
33816,2.50,160.00,4.23,12.91
33827,2.50,180.00,4.43,12.88
33836,2.50,180.00,4.59,12.88
33846,2.50,220.00,4.79,12.87
33858,2.50,220.00,5.14,12.87
33868,2.50,260.00,5.23,12.87
33878,2.50,280.00,5.28,12.87
33888,2.50,320.00,5.38,12.85
33898,2.50,340.00,5.42,12.84
33907,2.50,380.00,5.52,12.80
33917,2.50,380.00,5.54,12.85
33928,2.50,400.00,5.55,12.83
33937,2.50,420.00,5.55,12.86
33946,2.50,440.00,5.50,12.87
33956,2.50,440.00,5.44,12.87
33965,2.50,460.00,5.40,12.87
33976,2.50,480.00,5.34,12.83
33985,2.50,480.00,5.36,12.84
33995,2.50,500.00,5.40,12.85
34006,2.50,520.00,5.38,12.85
34015,2.50,540.00,5.38,12.87
34026,2.50,540.00,5.32,12.84
34036,2.50,560.00,5.29,12.88
34046,2.50,560.00,5.25,12.89
34056,2.50,580.00,5.15,12.89
34067,2.50,560.00,5.10,12.90
34077,2.50,580.00,5.01,12.90
34086,2.50,580.00,4.97,12.90
34096,2.50,600.00,4.93,12.91
34107,2.50,600.00,4.89,12.92
34115,2.50,640.00,4.84,12.92
34125,2.50,640.00,4.84,12.91
34135,2.50,660.00,4.82,12.91
34145,2.50,660.00,4.75,12.94
34155,2.50,660.00,4.69,12.94
34165,2.50,640.00,4.63,12.93
34174,2.50,640.00,4.58,12.94
34184,2.50,640.00,4.49,12.97
34194,2.50,620.00,4.38,12.98
34205,2.50,620.00,4.29,12.97
34213,2.50,620.00,4.26,12.96
34223,2.50,620.00,4.30,12.94
34233,2.50,600.00,4.28,12.96
34243,2.50,600.00,4.29,12.96
34253,2.50,600.00,4.31,12.95
34263,2.50,580.00,4.34,12.94
34272,2.50,580.00,4.34,12.96
34283,2.50,580.00,4.35,12.95
34292,2.50,580.00,4.36,12.95
34302,2.50,560.00,4.38,12.95
34313,2.50,580.00,4.39,12.95
34321,2.50,560.00,4.42,12.94
34331,2.50,560.00,4.43,12.94
34342,2.50,540.00,4.44,12.94
34351,2.50,560.00,4.43,12.94
34363,2.50,540.00,4.44,12.94
34373,2.50,560.00,4.48,12.93
34382,2.50,540.00,4.49,12.93
34392,2.50,540.00,4.51,12.93
34403,2.50,540.00,4.49,12.93
34412,2.50,540.00,4.47,12.93
34421,2.50,540.00,4.46,12.94
34432,2.50,560.00,4.44,12.94
34441,2.50,560.00,4.45,12.93
34451,2.50,560.00,4.48,12.91
34461,2.50,560.00,4.51,12.92
34471,2.50,540.00,4.50,12.92
34481,2.50,540.00,4.47,12.94
34492,2.50,540.00,4.54,12.90
34502,2.50,540.00,4.57,12.91
34512,2.50,560.00,4.58,12.91
34522,2.50,580.00,4.53,12.93
34532,2.50,580.00,4.49,12.93
34543,2.50,580.00,4.49,12.92
34552,2.50,580.00,4.47,12.93
34563,2.50,560.00,4.47,12.92
34573,2.50,560.00,4.45,12.93
34582,2.50,560.00,4.42,12.93
34593,2.50,580.00,4.40,12.93
34604,2.50,560.00,4.41,12.93
34613,2.50,580.00,4.38,12.94
34623,2.50,580.00,4.42,12.93
34632,2.50,560.00,4.43,12.92
34642,2.50,540.00,4.45,12.92
34653,2.50,540.00,4.45,12.93
34662,2.50,540.00,4.44,12.93
34672,2.50,520.00,4.43,12.93
34681,2.50,540.00,4.49,12.91
34691,2.50,540.00,4.58,12.90
34701,2.50,540.00,4.65,12.90
34711,2.50,540.00,4.73,12.89
34720,2.50,540.00,4.80,12.89
34729,2.50,520.00,4.82,12.89
34739,2.50,520.00,4.82,12.90
34749,2.50,540.00,4.79,12.90
34758,2.50,540.00,4.77,12.90
34769,2.50,540.00,4.77,12.90
34778,2.50,560.00,4.75,12.91
34788,2.50,580.00,4.70,12.92
34798,2.50,560.00,4.66,12.92
34808,2.50,580.00,4.63,12.92
34818,2.50,580.00,4.58,12.93
34829,2.50,580.00,4.53,12.92
34839,2.50,580.00,4.51,12.92
34850,2.50,600.00,4.46,12.94
34859,2.50,600.00,4.36,12.96
34870,2.50,600.00,4.33,12.96
34879,2.50,600.00,4.32,12.95
34890,2.50,600.00,4.33,12.95
34899,2.50,580.00,4.33,12.95
34909,2.50,580.00,4.34,12.94
34919,2.50,580.00,4.35,12.94
34929,2.50,580.00,4.40,12.91
34939,2.50,580.00,4.44,12.93
34950,2.50,580.00,4.46,12.93
34960,2.50,580.00,4.49,12.93
34971,2.50,560.00,4.50,12.93
34980,2.50,540.00,4.50,12.92
34993,2.50,540.00,4.50,12.93
35002,2.50,540.00,4.46,12.94
35012,2.50,540.00,4.47,12.93
35022,2.50,540.00,4.47,12.93
35032,2.50,540.00,4.46,12.92
35041,2.50,560.00,4.47,12.92
35051,2.50,540.00,4.45,12.92
35062,2.50,560.00,4.44,12.93
35072,2.50,540.00,4.43,12.93
35085,2.50,560.00,4.47,12.90
35095,2.50,560.00,4.48,12.93
35103,2.50,580.00,4.45,12.93
35113,2.50,560.00,4.46,12.92
35123,2.50,580.00,4.48,12.92
35132,2.50,560.00,4.48,12.92
35141,2.50,560.00,4.44,12.94
35152,2.50,560.00,4.39,12.94
35162,2.50,580.00,4.35,12.94
35172,2.50,560.00,4.34,12.95
35181,2.50,580.00,4.33,12.94
35190,2.50,580.00,4.31,12.94
35200,2.50,580.00,4.31,12.94
35210,2.50,560.00,4.30,12.95
35219,2.50,560.00,4.28,12.95
35229,2.50,560.00,4.28,12.94
35240,2.50,560.00,4.31,12.94
35249,2.50,540.00,4.34,12.94
35263,2.50,560.00,4.38,12.94
35270,2.50,560.00,4.40,12.93
35281,2.50,560.00,4.43,12.93
35291,2.50,580.00,4.44,12.93
35301,2.50,560.00,4.44,12.93
35310,2.50,560.00,4.45,12.93
35320,2.50,560.00,4.46,12.93
35330,2.50,580.00,4.48,12.91
35341,2.50,540.00,4.49,12.91
35351,2.50,560.00,4.51,12.90
35360,2.50,540.00,4.54,12.90
35370,2.50,540.00,4.55,12.90
35380,2.50,540.00,4.53,12.90
35389,2.50,540.00,4.53,12.92
35400,2.50,540.00,4.49,12.92
35409,2.50,540.00,4.49,12.91
35418,2.50,560.00,4.59,12.89
35428,2.50,540.00,4.57,12.90
35437,2.50,560.00,4.64,12.89
35448,2.50,560.00,4.59,12.90
35458,2.50,540.00,4.60,12.88
35467,2.50,540.00,4.65,12.88
35476,2.50,560.00,4.65,12.92
35487,2.50,540.00,4.61,12.90
35499,2.50,560.00,4.57,12.89
35509,2.50,580.00,4.57,12.90
35519,2.50,580.00,4.47,12.94
35528,2.50,580.00,4.40,12.93
35538,2.50,580.00,4.36,12.93
35548,2.50,580.00,4.33,12.93
35557,2.50,560.00,4.32,12.93
35567,2.50,560.00,4.32,12.93
35578,2.50,560.00,4.33,12.94
35587,2.50,580.00,4.37,12.92
35597,2.50,560.00,4.44,12.90
35608,2.50,580.00,4.48,12.90
35617,2.50,560.00,4.48,12.92
35628,2.50,560.00,4.44,12.92
35637,2.50,540.00,4.43,12.92
35647,2.50,560.00,4.44,12.90
35658,2.50,540.00,4.47,12.90
35668,2.50,560.00,4.51,12.89
35678,2.50,540.00,4.54,12.88
35688,2.50,540.00,4.66,12.87
35697,2.50,520.00,4.70,12.88
35707,2.50,540.00,4.70,12.87
35716,2.50,520.00,4.76,12.87
35725,2.50,540.00,4.78,12.88
35735,2.50,560.00,4.79,12.88
35746,2.50,560.00,4.81,12.88
35756,2.50,560.00,4.78,12.87
35765,2.50,560.00,4.77,12.88
35775,2.50,560.00,4.75,12.88
35786,2.50,560.00,4.72,12.88
35795,2.50,580.00,4.72,12.88
35805,2.50,580.00,4.66,12.91
35814,2.50,600.00,4.59,12.91
35825,2.50,600.00,4.54,12.92
35835,2.50,580.00,4.48,12.92
35845,2.50,580.00,4.44,12.92
35855,2.50,560.00,4.41,12.92
35864,2.50,560.00,4.40,12.92
35874,2.50,540.00,4.37,12.92
35886,2.50,560.00,4.35,12.90
35896,2.50,540.00,4.35,12.88
35905,2.50,540.00,4.41,12.87
35916,2.50,540.00,4.54,12.87
35925,2.50,540.00,4.66,12.87
Start Going Up
42651,2.50,0.00,0.26,13.39
42660,2.50,0.00,0.28,13.39
42671,2.50,0.00,0.31,13.38
42683,2.50,20.00,0.35,13.37
42693,2.50,40.00,0.41,13.36
42704,2.50,60.00,0.48,13.35
42713,2.50,80.00,0.59,13.34
42723,2.50,120.00,0.69,13.33
42733,2.50,160.00,0.82,13.30
42744,2.50,200.00,0.98,13.28
42753,2.50,220.00,1.19,13.24
42763,2.50,260.00,1.43,13.21
42774,2.50,260.00,1.67,13.19
42785,2.50,240.00,1.98,13.11
42795,2.50,220.00,2.30,13.06
42805,2.50,220.00,2.61,13.06
42814,2.50,200.00,2.96,13.00
42825,2.50,220.00,3.33,12.98
42834,2.50,220.00,3.70,12.93
42845,2.50,240.00,4.07,12.80
42855,2.50,260.00,4.57,12.77
42865,2.50,280.00,5.00,12.72
42875,2.50,300.00,5.47,12.68
42885,2.50,340.00,5.94,12.65
42895,2.50,360.00,6.32,12.64
42906,2.50,400.00,6.63,12.60
42915,2.50,460.00,6.94,12.59
42925,2.50,500.00,7.18,12.55
42935,2.50,540.00,7.45,12.52
42945,2.50,600.00,7.72,12.54
42955,2.50,640.00,7.86,12.56
42965,2.50,680.00,7.90,12.56
42974,2.50,720.00,7.98,12.55
42984,2.50,760.00,7.98,12.56
42993,2.50,780.00,8.04,12.53
43003,2.50,820.00,8.12,12.52
43015,2.50,840.00,8.21,12.54
43026,2.50,860.00,8.21,12.57
43036,2.50,900.00,8.12,12.55
43046,2.50,940.00,8.07,12.55
43055,2.50,960.00,8.07,12.57
43065,2.50,1020.00,7.99,12.57
43074,2.50,1060.00,7.93,12.57
43084,2.50,1100.00,7.80,12.61
43096,2.50,1120.00,7.61,12.65
43105,2.50,1140.00,7.42,12.65
